,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2002-04,0.0,45.9,26.5,75.0,1.28,-0.3,,,,,,,,,,,,,,,,,
2002-05,0.0,51.3,34.6,77.7,1.28,-0.98,,,,,,,,,,,,,,,,,
2002-06,0.0,64.3,53.1,87.1,3.44,-1.2,,,,,,,,,,,,,,,,,
2002-07,0.0,70.0,59.1,89.5,3.08,-0.48,,,,,,,,,,,,,,,,,
2002-08,2.0,69.0,53.4,88.0,3.02,1.54,,,,,,,,,,,,,,,,,
2002-09,1.0,63.1,45.6,81.5,1.06,-1.82,,,,,,,,,,,,,,,,,
2002-10,0.0,46.2,25.6,70.4,0.87,0.96,,,,,,,,,,,,,,,,,
2002-11,0.0,36.0,19.8,58.9,0.13,-1.36,,,,,,,,,,,,,,,,,
2002-12,0.0,24.8,11.9,50.6,0.63,0.45,,,,,,,,,,,,,,,,,
2003-01,0.0,14.6,1.0,46.6,0.32,-0.73,,,,,,,,,,,,,,,,,
2003-02,0.0,18.3,-2.1,51.2,0.21,-0.97,,,,,,,,,,,,,,,,,
2003-03,0.0,31.7,11.6,63.8,0.83,-0.15,,,,,,,,,,,,,,,,,
2003-04,0.0,41.3,32.0,69.0,1.09,-1.82,,,,,,,,,,,,,,,,,
2003-05,0.0,53.8,41.4,75.4,4.05,3.39,,,,,,,,,,,,,,,,,
2003-06,0.0,62.6,50.8,82.6,3.23,0.11,,,,,,,,,,,,,,,,,
2003-07,7.0,68.1,56.6,85.8,1.81,-1.67,,,,,,,,,,,,,,,,,
2003-08,68.0,69.1,57.9,86.2,1.17,-3.23,,,,,,,,,,,,,,,,,
2003-09,19.0,60.5,43.3,79.6,1.81,0.11,,,,,,,,,,,,,,,,,
2003-10,0.0,46.2,34.0,70.0,0.63,-1.85,,,,,,,,,,,,,,,,,
2003-11,0.0,40.5,10.3,68.1,0.47,-0.52,,,,,,,,,,,,,,,,,
2003-12,0.0,27.5,11.5,51.7,0.62,0.29,,,,,,,,,,,,,,,,,
2004-01,0.0,12.8,-5.4,49.0,0.76,0.64,,,,,,,,,,,,,,,,,
2004-02,0.0,21.6,6.4,50.4,0.34,-0.52,,,,,,,,,,,,,,,,,
2004-03,0.0,34.8,20.3,64.0,1.51,1.94,,,,,,,,,,,,,,,,,
2004-04,0.0,44.1,29.4,71.4,0.71,-1.94,,,,,,,,,,,,,,,,,
2004-05,0.0,58.5,37.6,82.3,3.86,3.94,,,,,,,,,,,,,,,,,
2004-06,0.0,62.0,46.9,83.7,2.24,-0.87,,,,,,,,,,,,,,,,,
2004-07,1.0,67.3,54.4,87.2,2.55,0.78,,,,,,,,,,,,,,,,,
2004-08,1.0,65.8,48.8,83.1,2.0,0.8,,,,,,,,,,,,,,,,,
2004-09,0.0,61.9,46.3,79.2,2.53,1.94,,,,,,,,,,,,,,,,,
2004-10,0.0,48.4,32.9,71.1,1.77,1.92,,,,,,,,,,,,,,,,,
2004-11,0.0,38.8,21.9,63.9,0.12,-1.38,,,,,,,,,,,,,,,,,
2004-12,0.0,26.0,10.0,53.6,0.47,0.14,,,,,,,,,,,,,,,,,
2005-01,0.0,18.6,-4.1,53.5,0.6,0.47,,,,,,,,,,,,,,,,,
2005-02,0.0,24.1,9.5,54.3,0.12,-0.96,,,,,,,,,,,,,,,,,
2005-03,0.0,27.6,18.3,58.7,0.55,-0.52,,,,,,,,,,,,,,,,,
2005-04,0.0,45.9,33.4,70.0,0.57,-3.09,,,,,,,,,,,,,,,,,
2005-05,0.0,51.0,39.8,75.2,3.46,2.51,,,,,,,,,,,,,,,,,
2005-06,0.0,69.1,54.5,83.2,7.01,6.72,,,,,,,,,,,,,,,,,
2005-07,4.0,71.1,57.2,88.6,2.31,1.46,,,,,,,,,,,,,,,,,
2005-08,8.0,70.1,52.6,87.6,2.25,1.6,,,,,,,,,,,,,,,,,
2005-09,0.0,63.2,45.4,84.7,0.82,-1.65,,,,,,,,,,,,,,,,,
2005-10,0.0,49.7,33.6,72.0,1.52,1.13,,,,,,,,,,,,,,,,,
2005-11,0.0,40.5,23.2,65.0,1.15,1.97,,,,,,,,,,,,,,,,,
2005-12,0.0,23.8,10.5,50.7,0.62,0.9,,,,,,,,,,,,,,,,,
2006-01,0.0,30.1,18.7,57.7,0.27,-0.36,,,,,,,,,,,,,,,,,
2006-02,0.0,24.7,4.8,53.4,0.33,-0.03,,,,,,,,,,,,,,,,,
2006-03,0.0,31.7,18.6,62.0,0.89,0.92,,,,,,,,,,,,,,,,,
2006-04,0.0,45.7,35.0,75.3,1.6,-0.74,,,,,,,,,,,,,,,,,
2006-05,0.0,55.7,42.5,76.7,1.72,-1.17,,,,,,,,,,,,,,,,,
2006-06,0.0,64.4,52.5,83.9,1.64,-3.89,,,,,,,,,,,,,,,,,
2006-07,2.0,71.0,58.2,88.0,1.14,-4.5,,,,,,,,,,,,,,,,,
2006-08,14.0,66.8,54.8,88.2,2.5,-0.44,,,,,,,,,,,,,,,,,
2006-09,4.0,58.1,43.0,78.1,2.08,0.79,,,,,,,,,,,,,,,,,
2006-10,0.0,46.6,28.6,69.3,1.01,0.42,,,,,,,,,,,,,,,,,
2006-11,0.0,42.4,17.2,63.1,0.17,-1.4,,,,,,,,,,,,,,,,,
2006-12,0.0,34.4,10.9,59.7,0.67,0.44,,,,,,,,,,,,,,,,,
2007-01,0.0,25.2,3.1,54.8,0.14,-1.53,,,,,,,,,,,,,,,,,
2007-02,0.0,16.2,-1.4,50.4,0.63,0.27,,,,,,,,,,,,,,,,,
2007-03,0.0,30.2,21.8,67.4,1.55,1.7,,,,,,,,,,,,,,,,,
2007-04,0.0,41.2,28.3,70.2,1.05,-0.78,,,,,,,,,,,,,,,,,
2007-05,0.0,56.2,43.5,78.8,5.34,5.89,,,,,,,,,,,,,,,,,
2007-06,3.0,65.7,53.5,85.5,3.69,1.07,,,,,,,,,,,,,,,,,
2007-07,7.0,66.7,59.7,86.6,1.88,-0.37,,,,,,,,,,,,,,,,,
2007-08,35.0,67.8,52.8,92.4,1.97,-0.05,,,,,,,,,,,,,,,,,
2007-09,4.0,62.0,44.0,84.4,1.27,-0.94,,,,,,,,,,,,,,,,,
2007-10,0.0,54.9,34.9,77.1,0.94,-0.64,,,,,,,,,,,,,,,,,
2007-11,0.0,35.9,18.7,62.3,0.17,-1.3,,,,,,,,,,,,,,,,,
2007-12,0.0,25.9,2.4,58.3,0.37,-0.53,,,,,,,,,,,,,,,,,
2008-01,0.0,25.9,-1.6,50.9,0.1,-1.66,,,,,,,,,,,,,,,,,
2008-02,0.0,23.5,-1.2,58.3,0.41,-0.5,,,,,,,,,,,,,,,,,
2008-03,0.0,29.3,15.0,63.8,0.36,-1.81,,,,,,,,,,,,,,,,,
2008-04,0.0,48.4,26.1,69.8,0.68,-1.98,,,,,,,,,,,,,,,,,
2008-05,0.0,51.7,37.7,77.0,1.65,-1.25,,,,,,,,,,,,,,,,,
2008-06,0.0,66.6,48.8,89.4,4.11,0.83,,,,,,,,,,,,,,,,,
2008-07,1.0,69.1,55.4,87.6,2.38,-1.75,,,,,,,,,,,,,,,,,
2008-08,1.0,64.8,54.8,86.0,2.21,-0.92,,,,,,,,,,,,,,,,,
2008-09,0.0,60.7,43.5,80.2,2.65,1.94,,,,,,,,,,,,,,,,,
2008-10,0.0,46.4,32.5,69.9,2.5,3.36,,,,,,,,,,,,,,,,,
2008-11,0.0,36.4,21.0,58.9,1.44,2.84,,,,,,,,,,,,,,,,,
2008-12,0.0,26.5,-4.6,56.4,1.27,3.26,,,,,,,,,,,,,,,,,
2009-01,0.0,15.0,-5.2,49.1,0.63,1.18,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-02,0.0,24.7,2.3,55.0,1.04,2.83,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-03,0.0,33.1,10.5,60.1,1.58,3.97,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-04,0.0,45.8,29.2,71.5,1.1,1.09,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-05,0.0,55.1,38.0,77.7,1.75,0.5,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-06,0.0,62.1,48.5,85.6,2.97,0.99,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-07,0.0,65.2,52.3,85.7,2.29,1.96,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-08,0.0,67.9,52.0,86.9,1.93,1.2,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-09,0.0,58.4,49.7,79.0,1.78,0.13,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-10,0.0,45.9,31.1,69.2,2.72,5.26,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-11,0.0,41.8,24.2,63.0,0.07,-1.71,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2009-12,0.0,25.2,-0.3,50.4,1.1,2.82,73652.0,105910.0,101896.0,39812.0,69732.0,94795.0,100096.0,53832.0,639725.0,321270.0,318455.0,580184.0,6029.0,34192.0,5312.0,383.0,273035.0
2010-01,0.0,21.8,2.0,47.0,0.79,1.87,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-02,0.0,24.1,0.4,46.1,0.56,1.35,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-03,0.0,38.2,23.5,61.1,0.76,1.58,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-04,0.0,49.2,33.9,75.6,1.58,0.37,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-05,0.0,58.6,41.6,80.4,4.08,4.94,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-06,0.0,65.1,52.2,89.5,3.61,2.01,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-07,0.0,71.4,56.4,90.1,2.76,3.38,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-08,2.0,68.2,56.0,88.3,2.4,2.31,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-09,0.0,60.9,43.6,85.3,3.98,6.22,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-10,0.0,48.5,35.1,73.9,1.09,0.95,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-11,0.0,37.9,18.0,62.5,0.63,0.91,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-12,0.0,23.1,2.2,42.9,1.24,3.5,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2011-01,0.0,18.6,-2.3,46.4,0.96,2.72,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-02,0.0,21.8,0.7,58.0,0.33,0.86,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-03,0.0,30.9,10.6,62.3,1.05,2.81,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-04,0.0,45.0,29.7,73.7,1.87,2.75,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-05,0.0,58.0,40.6,79.2,4.06,5.35,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-06,0.0,65.1,51.7,88.8,3.89,2.68,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-07,0.0,71.4,59.7,90.9,3.79,5.42,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-08,1.0,67.6,56.0,88.4,2.46,3.22,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-09,0.0,62.6,44.3,80.5,1.49,0.56,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-10,0.0,49.6,36.3,70.2,1.06,-0.06,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-11,0.0,43.1,19.4,64.8,0.16,-0.88,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-12,0.0,31.8,13.9,58.3,0.32,-0.24,76226.0,108844.0,109646.0,42047.0,72144.0,96966.0,106126.0,54784.0,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2012-01,0.0,26.0,9.6,55.2,0.33,-0.33,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-02,0.0,29.9,10.0,57.4,0.51,0.44,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-03,0.0,43.3,27.7,71.0,0.51,-2.87,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-04,0.0,43.9,33.1,71.4,2.06,0.0,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-05,0.0,60.5,42.1,80.3,2.04,-0.63,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-06,0.0,64.6,52.8,84.1,2.62,-2.39,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-07,6.0,71.4,60.8,90.8,2.21,-2.37,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-08,27.0,68.4,52.6,84.7,1.52,-2.14,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-09,6.0,59.9,41.7,80.4,0.2,-3.76,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-10,0.0,50.9,31.3,70.3,1.97,2.56,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-11,0.0,35.7,18.8,58.2,0.68,0.39,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-12,0.0,31.6,4.8,57.8,0.44,-0.01,77260.0,111187.0,110968.0,42615.0,73040.0,98958.0,106971.0,55254.0,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2013-01,0.0,24.3,1.7,54.2,0.34,-0.49,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-02,0.0,23.3,7.8,52.2,0.52,0.29,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-03,0.0,30.6,6.9,55.2,0.97,0.71,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-04,0.0,43.4,21.3,70.3,1.06,0.99,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-05,0.0,57.2,41.0,75.8,5.5,7.25,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-06,0.0,64.0,52.3,83.7,3.69,2.13,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-07,17.0,71.2,56.2,85.3,2.2,2.26,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-08,22.0,65.8,55.6,83.2,1.63,0.32,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-09,24.0,58.3,49.4,80.1,2.76,2.32,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-10,1.0,50.8,31.9,70.8,3.52,6.75,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-11,0.0,34.4,15.8,59.6,0.21,-0.16,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-12,0.0,25.4,-4.2,56.4,0.88,2.34,78955.0,115956.0,111559.0,43477.0,74913.0,101909.0,107239.0,55773.0,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2014-01,0.0,16.9,-3.1,47.1,0.41,0.82,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-02,0.0,18.8,-4.9,53.8,0.18,0.17,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-03,0.0,23.6,12.4,57.5,0.43,0.63,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-04,0.0,43.5,26.5,72.0,2.1,3.1,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-05,0.0,56.7,41.6,80.5,2.38,1.45,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-06,0.0,65.0,51.9,85.9,4.75,4.22,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-07,3.0,67.4,54.6,85.5,1.57,1.13,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-08,8.0,65.3,56.1,83.4,4.44,6.86,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-09,1.0,60.1,44.8,79.5,1.19,0.13,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-10,0.0,51.3,34.6,73.6,0.53,-1.05,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-11,0.0,35.3,11.0,57.4,0.46,0.06,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-12,0.0,30.2,10.2,54.7,0.17,-0.67,81277.0,121201.0,111803.0,44581.0,77024.0,104856.0,107862.0,56321.0,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2015-01,0.0,16.2,7.0,50.0,0.48,0.26,82996.0,126666.0,112645.0,45656.0,80016.0,108192.0,108485.0,56984.0,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-02,0.0,9.2,-2.8,45.6,0.41,0.2,82996.0,126666.0,112645.0,45656.0,80016.0,108192.0,108485.0,56984.0,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-03,0.0,25.5,21.1,62.3,0.42,-0.77,82996.0,126666.0,112645.0,45656.0,80016.0,108192.0,108485.0,56984.0,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-04,0.0,43.3,30.4,71.3,0.59,-2.25,82996.0,126666.0,112645.0,45656.0,80016.0,108192.0,108485.0,56984.0,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
