,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2015-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2015-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2015-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2015-08,5.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2015-09,5.0,8.0,1.0,0.0,3.0,7.0,1.0,-1.0,-1.8369701987210297e-16
2015-10,0.0,7.0,8.0,1.0,5.333333333333333,-1.0,7.0,-0.8660254037844386,0.5
2015-11,0.0,1.0,7.0,8.0,5.333333333333333,-6.0,-1.0,-0.5000000000000004,0.8660254037844384
2015-12,0.0,0.0,1.0,7.0,2.6666666666666665,-1.0,-6.0,-2.4492935982947064e-16,1.0
2016-01,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2016-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2016-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2016-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2016-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2016-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2016-08,8.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2016-09,7.0,3.0,1.0,0.0,1.3333333333333333,2.0,1.0,-1.0,-1.8369701987210297e-16
2016-10,1.0,6.0,3.0,1.0,3.3333333333333335,3.0,2.0,-0.8660254037844386,0.5
2016-11,0.0,2.0,6.0,3.0,3.6666666666666665,-4.0,3.0,-0.5000000000000004,0.8660254037844384
2016-12,0.0,0.0,2.0,6.0,2.6666666666666665,-2.0,-4.0,-2.4492935982947064e-16,1.0
2017-01,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,-2.0,0.49999999999999994,0.8660254037844387
2017-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2017-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2017-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2017-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2017-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2017-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2017-08,3.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2017-09,6.0,5.0,1.0,0.0,2.0,4.0,1.0,-1.0,-1.8369701987210297e-16
2017-10,2.0,7.0,5.0,1.0,4.333333333333333,2.0,4.0,-0.8660254037844386,0.5
2017-11,0.0,2.0,7.0,5.0,4.666666666666667,-5.0,2.0,-0.5000000000000004,0.8660254037844384
2017-12,0.0,0.0,2.0,7.0,3.0,-2.0,-5.0,-2.4492935982947064e-16,1.0
2018-01,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,-2.0,0.49999999999999994,0.8660254037844387
2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2018-05,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.49999999999999994,-0.8660254037844387
2018-06,0.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,1.2246467991473532e-16,-1.0
2018-07,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,-0.5000000000000001,-0.8660254037844386
2018-08,5.0,6.0,0.0,0.0,2.0,6.0,0.0,-0.8660254037844384,-0.5000000000000004
2018-09,7.0,33.0,6.0,0.0,13.0,27.0,6.0,-1.0,-1.8369701987210297e-16
2018-10,2.0,46.0,33.0,6.0,28.333333333333332,13.0,27.0,-0.8660254037844386,0.5
2018-11,0.0,8.0,46.0,33.0,29.0,-38.0,13.0,-0.5000000000000004,0.8660254037844384
2018-12,0.0,1.0,8.0,46.0,18.333333333333332,-7.0,-38.0,-2.4492935982947064e-16,1.0
2019-01,0.0,0.0,1.0,8.0,3.0,-1.0,-7.0,0.49999999999999994,0.8660254037844387
2019-02,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.8660254037844386,0.5000000000000001
2019-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2019-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2019-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2019-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2019-07,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2019-08,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2019-09,46.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
2019-10,8.0,4.0,0.0,0.0,1.3333333333333333,4.0,0.0,-0.8660254037844386,0.5
2019-11,1.0,1.0,4.0,0.0,1.6666666666666667,-3.0,4.0,-0.5000000000000004,0.8660254037844384
2019-12,0.0,0.0,1.0,4.0,1.6666666666666667,-1.0,-3.0,-2.4492935982947064e-16,1.0
2020-01,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2020-09,4.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,-1.0,-1.8369701987210297e-16
2020-10,1.0,4.0,2.0,0.0,2.0,2.0,2.0,-0.8660254037844386,0.5
2020-11,0.0,1.0,4.0,2.0,2.3333333333333335,-3.0,2.0,-0.5000000000000004,0.8660254037844384
2020-12,0.0,0.0,1.0,4.0,1.6666666666666667,-1.0,-3.0,-2.4492935982947064e-16,1.0
2021-01,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2021-08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2021-09,4.0,8.0,0.0,0.0,2.6666666666666665,8.0,0.0,-1.0,-1.8369701987210297e-16
2021-10,1.0,13.0,8.0,0.0,7.0,5.0,8.0,-0.8660254037844386,0.5
2021-11,0.0,1.0,13.0,8.0,7.333333333333333,-12.0,5.0,-0.5000000000000004,0.8660254037844384
2021-12,0.0,0.0,1.0,13.0,4.666666666666667,-1.0,-12.0,-2.4492935982947064e-16,1.0
2022-01,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2022-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2022-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2022-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2022-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2022-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2022-07,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.5000000000000001,-0.8660254037844386
2022-08,8.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,-0.8660254037844384,-0.5000000000000004
2022-09,13.0,12.0,0.0,1.0,4.333333333333333,12.0,-1.0,-1.0,-1.8369701987210297e-16
2022-10,1.0,10.0,12.0,0.0,7.333333333333333,-2.0,12.0,-0.8660254037844386,0.5
2022-11,0.0,3.0,10.0,12.0,8.333333333333334,-7.0,-2.0,-0.5000000000000004,0.8660254037844384
2022-12,0.0,0.0,3.0,10.0,4.333333333333333,-3.0,-7.0,-2.4492935982947064e-16,1.0
2023-01,0.0,0.0,0.0,3.0,1.0,0.0,-3.0,0.49999999999999994,0.8660254037844387
2023-02,0.0,1.0881152580848128,0.0,0.0,0.36270508602827095,1.0881152580848128,0.0,0.8660254037844386,0.5000000000000001
2023-03,0.0,1.8153285549703724,1.0881152580848128,0.0,0.9678146043517284,0.7272132968855596,1.0881152580848128,1.0,6.123233995736766e-17
2023-04,0.0,2.028622226803462,1.8153285549703724,1.0881152580848128,1.6440220132862156,0.21329367183308978,0.7272132968855596,0.8660254037844388,-0.4999999999999998
