,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2009-06,0.0,58.4,54.5,75.4,4.91,1.39,1438457.0,1769763.0,2096616.0,780604.0,1374284.0,1749396.0,2176516.0,1130960.0,12516596.0,6085440.0,6431156.0,10482799.0,1300350.0,16740.0,296150.0,3026.0,4893127.0
2009-07,0.0,68.0,56.0,77.4,4.97,1.97,1438457.0,1769763.0,2096616.0,780604.0,1374284.0,1749396.0,2176516.0,1130960.0,12516596.0,6085440.0,6431156.0,10482799.0,1300350.0,16740.0,296150.0,3026.0,4893127.0
2009-08,0.0,65.3,59.8,80.2,4.98,1.99,1438457.0,1769763.0,2096616.0,780604.0,1374284.0,1749396.0,2176516.0,1130960.0,12516596.0,6085440.0,6431156.0,10482799.0,1300350.0,16740.0,296150.0,3026.0,4893127.0
2009-09,0.0,61.4,51.5,71.2,2.78,-0.29,1438457.0,1769763.0,2096616.0,780604.0,1374284.0,1749396.0,2176516.0,1130960.0,12516596.0,6085440.0,6431156.0,10482799.0,1300350.0,16740.0,296150.0,3026.0,4893127.0
2009-10,0.0,45.1,39.5,57.7,4.77,3.16,1438457.0,1769763.0,2096616.0,780604.0,1374284.0,1749396.0,2176516.0,1130960.0,12516596.0,6085440.0,6431156.0,10482799.0,1300350.0,16740.0,296150.0,3026.0,4893127.0
2009-11,0.0,38.2,35.8,53.9,1.61,-2.45,1438457.0,1769763.0,2096616.0,780604.0,1374284.0,1749396.0,2176516.0,1130960.0,12516596.0,6085440.0,6431156.0,10482799.0,1300350.0,16740.0,296150.0,3026.0,4893127.0
2009-12,0.0,28.5,21.7,36.1,4.39,2.11,1438457.0,1769763.0,2096616.0,780604.0,1374284.0,1749396.0,2176516.0,1130960.0,12516596.0,6085440.0,6431156.0,10482799.0,1300350.0,16740.0,296150.0,3026.0,4893127.0
2010-01,0.0,36.9,18.7,32.6,3.08,0.37,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-02,0.0,37.6,18.9,32.8,2.66,0.17,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-03,0.0,39.5,31.3,52.7,3.57,-0.69,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-04,0.0,42.0,38.5,66.4,2.31,-2.78,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-05,0.0,46.4,48.7,72.3,4.02,-0.6,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-06,0.0,55.6,58.2,80.3,3.63,-1.2,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-07,1.0,65.3,61.2,85.4,4.64,0.1,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-08,7.0,63.5,59.9,81.6,3.11,-1.57,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-09,10.0,58.5,51.6,75.6,3.41,-0.76,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-10,1.0,50.0,40.5,62.3,5.15,2.02,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-11,0.0,36.7,30.9,50.6,3.29,0.4,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2010-12,0.0,33.4,19.2,31.7,3.44,0.73,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0
2011-01,0.0,33.9,15.0,30.0,1.9,-1.32,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-02,0.0,32.6,18.4,38.8,3.73,1.91,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-03,0.0,37.9,26.4,46.2,5.79,3.42,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-04,0.0,39.5,39.8,59.6,8.06,6.01,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-05,0.0,46.5,50.4,71.6,5.7,1.36,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-06,0.0,54.9,56.8,79.3,3.18,-1.6,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-07,1.0,62.7,61.9,86.8,2.98,-2.61,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-08,2.0,66.1,58.6,80.2,6.88,3.78,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-09,2.0,62.6,56.0,72.7,10.1,8.56,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-10,0.0,49.0,41.5,60.1,4.96,3.27,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-11,0.0,37.0,34.4,55.4,3.94,0.83,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2011-12,0.0,32.6,27.3,43.2,3.78,0.95,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0
2012-01,0.0,34.4,21.3,38.8,3.36,0.78,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-02,0.0,34.6,25.9,42.7,1.5,-1.94,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-03,0.0,38.3,35.7,59.7,2.89,-2.6,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-04,0.0,45.9,35.3,60.1,2.15,-2.19,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-05,0.0,50.8,51.9,75.6,5.1,0.19,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-06,0.0,55.5,54.6,78.4,3.3,-1.16,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-07,5.0,66.3,62.6,85.7,4.73,0.12,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-08,15.0,67.7,58.5,81.1,3.52,-0.76,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-09,12.0,61.8,51.1,73.0,5.11,1.86,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-10,1.0,48.8,42.6,61.7,5.58,3.47,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-11,0.0,40.6,29.0,46.6,1.01,-2.49,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2012-12,0.0,31.5,28.8,42.8,5.24,3.02,1425072.0,1780577.0,2156721.0,828035.0,1357746.0,1764231.0,2242895.0,1144312.0,12699589.0,6190405.0,6509184.0,10475818.0,1372144.0,19247.0,351626.0,3821.0,4959633.0
2013-01,0.0,29.7,21.2,36.8,2.97,0.22,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-02,0.0,35.1,19.8,34.9,1.98,-0.94,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-03,1.0,40.9,26.2,41.5,2.14,-1.68,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-04,0.0,44.6,36.8,60.5,3.02,-1.1,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-05,0.0,52.5,46.5,71.3,3.23,-1.3,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-06,0.0,59.4,56.7,78.1,6.11,2.65,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-07,1.0,69.4,62.8,82.6,5.09,1.09,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-08,4.0,66.5,56.8,78.5,3.85,0.6,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-09,0.0,58.3,48.8,73.2,2.37,-1.07,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-10,0.0,46.2,43.0,63.8,3.65,0.42,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-11,0.0,39.4,28.5,46.4,3.42,0.92,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2013-12,0.0,29.7,23.0,38.5,3.99,1.53,1413465.0,1789247.0,2162125.0,846968.0,1346915.0,1767950.0,2246878.0,1157833.0,12731381.0,6211805.0,6519576.0,10467433.0,1385799.0,20258.0,363967.0,3510.0,4958427.0
2014-01,0.0,36.7,10.1,29.2,2.32,-0.72,1402838.0,1798269.0,2161976.0,867722.0,1337382.0,1770644.0,2246062.0,1173836.0,12758729.0,6230805.0,6527924.0,10449680.0,1395718.0,22951.0,377735.0,3740.0,4957736.0
2014-02,0.0,35.3,13.1,32.4,3.24,1.11,1402838.0,1798269.0,2161976.0,867722.0,1337382.0,1770644.0,2246062.0,1173836.0,12758729.0,6230805.0,6527924.0,10449680.0,1395718.0,22951.0,377735.0,3740.0,4957736.0
2014-03,0.0,41.8,19.6,41.0,2.6,-0.81,1402838.0,1798269.0,2161976.0,867722.0,1337382.0,1770644.0,2246062.0,1173836.0,12758729.0,6230805.0,6527924.0,10449680.0,1395718.0,22951.0,377735.0,3740.0,4957736.0
2014-04,0.0,45.8,35.2,60.3,3.85,0.27,1402838.0,1798269.0,2161976.0,867722.0,1337382.0,1770644.0,2246062.0,1173836.0,12758729.0,6230805.0,6527924.0,10449680.0,1395718.0,22951.0,377735.0,3740.0,4957736.0
2014-05,0.0,53.3,47.2,70.8,5.29,1.19,1402838.0,1798269.0,2161976.0,867722.0,1337382.0,1770644.0,2246062.0,1173836.0,12758729.0,6230805.0,6527924.0,10449680.0,1395718.0,22951.0,377735.0,3740.0,4957736.0
2014-06,0.0,58.1,56.4,78.8,5.31,1.49,1402838.0,1798269.0,2161976.0,867722.0,1337382.0,1770644.0,2246062.0,1173836.0,12758729.0,6230805.0,6527924.0,10449680.0,1395718.0,22951.0,377735.0,3740.0,4957736.0
2014-07,1.0,70.0,58.3,79.9,4.53,0.91,1402838.0,1798269.0,2161976.0,867722.0,1337382.0,1770644.0,2246062.0,1173836.0,12758729.0,6230805.0,6527924.0,10449680.0,1395718.0,22951.0,377735.0,3740.0,4957736.0
2014-08,5.0,66.6,55.8,78.0,4.28,1.37,1402838.0,1798269.0,2161976.0,867722.0,1337382.0,1770644.0,2246062.0,1173836.0,12758729.0,6230805.0,6527924.0,10449680.0,1395718.0,22951.0,377735.0,3740.0,4957736.0
