year,month,tavg,tmax,tmin,pcp,zndx
2003,11,58.6,70.8,46.4,5.27,0.3
2003,12,44.9,56.9,32.8,3.37,-1.52
2004,1,45.3,56.4,34.0,4.25,-0.81
2004,2,45.4,54.9,35.9,8.44,3.03
2004,3,59.6,71.9,47.3,2.87,-3.11
2004,4,62.3,75.1,49.5,4.07,-0.66
2004,5,72.6,83.0,62.3,7.32,2.12
2004,6,77.4,86.4,68.5,9.65,5.62
2004,7,79.5,89.5,69.5,4.33,0.2
2004,8,76.8,87.8,65.7,4.09,1.55
2004,9,74.7,86.1,63.4,1.6,-1.48
2004,10,70.2,80.4,60.1,5.12,1.32
2004,11,58.8,68.2,49.4,8.29,2.64
2004,12,45.5,57.5,33.5,5.78,0.32
2005,1,50.1,60.0,40.2,3.6,-1.61
2005,2,51.6,60.8,42.3,5.42,0.03
2005,3,53.8,65.2,42.5,4.18,-1.43
2005,4,62.8,75.3,50.3,6.96,1.44
2005,5,69.4,82.0,56.9,3.19,-0.95
2005,6,77.7,88.2,67.2,3.42,-0.39
2005,7,81.0,90.7,71.3,6.26,0.83
2005,8,82.0,93.0,71.1,6.95,3.19
2005,9,77.9,89.6,66.2,3.28,-0.29
2005,10,64.1,78.0,50.2,0.08,-2.46
2005,11,56.7,70.1,43.4,2.93,-1.5
2005,12,44.2,56.1,32.2,4.37,-0.94
2006,1,51.5,63.3,39.8,6.13,0.35
2006,2,46.0,56.9,35.1,6.15,1.02
2006,3,57.1,69.2,45.0,3.75,-2.1
2006,4,68.4,81.2,55.6,3.49,-1.81
2006,5,71.6,83.2,60.0,3.7,-0.83
2006,6,78.6,91.4,65.8,1.78,-2.07
2006,7,82.0,93.6,70.3,3.14,-2.59
2006,8,83.0,94.6,71.5,3.73,-1.38
2006,9,73.0,85.4,60.6,3.85,0.14
2006,10,63.4,76.6,50.2,7.05,3.53
2006,11,53.5,66.4,40.6,3.53,-0.63
2006,12,49.0,60.2,37.7,6.17,0.45
2007,1,46.2,55.6,36.8,4.89,-0.34
2007,2,46.0,57.8,34.1,2.44,-2.21
2007,3,61.3,75.4,47.2,0.85,-5.0
2007,4,61.0,73.5,48.5,3.64,-1.39
2007,5,72.2,84.8,59.6,2.4,-2.04
2007,6,79.2,91.3,67.2,3.16,-1.28
2007,7,79.1,88.7,69.5,7.44,1.99
2007,8,84.2,96.4,71.9,2.14,-2.11
2007,9,76.7,87.5,65.9,3.86,-0.25
2007,10,66.5,78.5,54.6,4.72,1.17
2007,11,55.1,67.5,42.8,2.22,-1.87
2007,12,51.9,63.0,40.9,4.02,-1.57
2008,1,43.5,54.0,33.0,4.13,-0.83
2008,2,50.1,62.3,37.9,5.56,0.24
2008,3,56.3,69.4,43.2,4.22,-1.63
2008,4,63.0,75.2,50.9,5.55,0.37
2008,5,71.1,82.4,59.7,6.11,1.31
2008,6,79.2,90.4,68.0,2.5,-1.42
2008,7,81.2,93.2,69.2,2.84,-2.4
2008,8,78.5,88.0,68.9,8.54,4.72
2008,9,74.1,83.8,64.4,5.95,2.89
2008,10,62.6,75.3,49.9,2.58,0.46
2008,11,52.0,64.8,39.2,3.26,-0.72
2008,12,48.3,59.1,37.6,8.2,2.06
2009,1,45.1,56.1,34.1,3.7,-1.25
2009,2,50.6,63.3,37.8,3.32,-1.72
2009,3,57.6,68.7,46.5,8.32,1.67
2009,4,62.8,75.4,50.2,3.53,-1.12
2009,5,71.8,81.2,62.4,8.69,3.42
2009,6,80.2,91.9,68.5,1.55,-2.54
2009,7,79.4,90.1,68.6,6.98,1.41
2009,8,78.7,89.1,68.3,3.69,0.04
2009,9,75.8,84.8,66.8,7.86,3.9
2009,10,62.6,72.5,52.6,9.89,6.91
2009,11,54.7,66.8,42.5,2.0,-1.88
2009,12,44.3,53.3,35.3,8.89,2.79
2010,1,40.6,51.1,30.1,5.14,0.1
2010,2,40.7,50.5,30.9,4.31,-0.35
2010,3,52.3,64.1,40.5,3.89,-1.54
2010,4,65.1,78.7,51.5,2.77,-1.94
2010,5,74.4,85.3,63.5,5.89,0.55
2010,6,82.2,92.6,71.7,3.11,-1.3
2010,7,82.7,92.8,72.7,4.15,-1.49
2010,8,83.8,94.2,73.3,4.91,0.08
2010,9,77.0,90.7,63.4,0.84,-3.2
2010,10,65.0,81.3,48.8,1.73,-1.42
2010,11,55.7,68.2,43.3,5.58,0.62
2010,12,42.3,53.7,30.8,1.59,-2.9
2011,1,42.2,52.3,32.1,4.44,-0.54
2011,2,49.8,61.3,38.3,2.71,-2.2
2011,3,57.8,70.1,45.4,6.8,0.38
2011,4,67.0,79.5,54.4,6.34,0.49
2011,5,70.6,82.7,58.5,1.99,-2.15
2011,6,82.2,94.2,70.2,3.26,-1.88
2011,7,82.9,93.1,72.6,5.69,-0.47
2011,8,83.0,94.8,71.1,2.31,-2.65
2011,9,72.5,83.9,61.0,7.98,4.22
2011,10,61.3,75.6,46.9,1.11,-0.89
2011,11,56.1,67.8,44.3,4.1,-0.45
2011,12,48.0,58.2,37.8,6.11,0.46
2012,1,50.8,62.8,38.9,4.23,-1.14
2012,2,52.2,61.7,42.6,5.72,0.22
2012,3,65.4,76.8,54.0,6.76,-0.55
2012,4,65.8,78.1,53.6,3.39,-1.56
2012,5,74.3,86.3,62.3,3.14,-1.74
2012,6,78.2,90.0,66.3,3.46,-0.71
2012,7,81.9,92.0,71.8,7.02,1.17
2012,8,79.5,89.6,69.4,8.71,5.42
2012,9,74.4,85.6,63.3,4.18,1.48
2012,10,62.1,74.4,49.8,3.18,0.99
2012,11,52.0,65.8,38.2,2.18,-1.55
2012,12,51.6,62.2,41.1,7.2,1.09
2013,1,49.1,58.4,39.8,9.07,2.89
2013,2,49.0,59.5,38.5,7.12,1.69
2013,3,50.4,62.8,38.0,4.0,-1.29
2013,4,62.1,73.9,50.2,6.62,1.26
2013,5,68.9,79.8,58.1,6.11,1.63
2013,6,78.9,89.1,68.7,4.15,0.19
2013,7,78.8,88.5,69.0,4.36,-0.04
2013,8,79.6,90.0,69.3,3.28,-0.2
2013,9,77.0,88.8,65.1,5.29,1.33
2013,10,65.4,76.4,54.5,2.27,-0.63
2013,11,51.1,62.4,39.7,5.25,0.74
2013,12,46.7,56.7,36.6,5.41,-0.02
2014,1,38.5,51.3,25.7,2.08,-2.32
2014,2,46.3,56.7,35.8,6.0,0.87
2014,3,51.6,64.2,39.0,5.6,-0.05
2014,4,62.7,74.8,50.7,8.86,2.86
2014,5,70.8,82.2,59.4,5.16,0.54
2014,6,78.6,87.8,69.2,6.96,2.9
2014,7,77.5,87.8,67.2,4.14,0.31
2014,8,79.8,90.5,69.1,3.71,0.86
2014,9,76.5,87.2,65.8,2.54,-0.96
2014,10,66.5,79.3,53.6,4.28,0.97
2014,11,48.8,61.1,36.6,3.17,-0.69
2014,12,50.2,59.8,40.7,5.72,0.0
2015,1,43.8,54.8,32.9,4.7,-0.38
2015,2,41.9,52.8,31.0,4.09,-0.59
2015,3,57.7,67.9,47.4,6.4,0.05
2015,4,67.0,77.0,57.0,6.09,0.3
2015,5,72.3,83.3,61.3,6.18,1.19
2015,6,79.2,89.3,69.1,4.05,0.05
2015,7,82.8,92.9,72.6,4.4,-0.84
2015,8,80.1,91.6,68.5,3.14,-0.88
2015,9,76.3,88.4,64.2,1.58,-2.33
2015,10,66.5,78.7,54.3,5.26,1.62
2015,11,59.2,69.0,49.3,7.45,1.93
2015,12,56.7,66.8,46.5,7.23,0.75
2016,1,43.7,54.4,33.1,3.6,-1.27
2016,2,50.9,62.6,39.2,5.41,0.05
2016,3,60.2,71.6,48.9,10.83,3.49
2016,4,65.2,76.4,53.9,5.71,0.24
2016,5,70.5,81.6,59.4,2.52,-1.68
2016,6,80.2,90.8,69.5,3.71,-0.94
2016,7,82.4,92.7,72.2,4.9,-0.86
2016,8,82.0,91.4,72.6,5.79,1.34
2016,9,79.0,91.1,67.0,1.8,-2.44
2016,10,69.2,84.0,54.4,0.55,-2.91
2016,11,58.2,72.5,44.0,3.29,-1.38
2016,12,49.4,59.6,39.3,5.02,-0.75
2017,1,52.9,62.5,43.3,6.7,0.72
2017,2,57.1,69.1,45.1,2.83,-2.66
2017,3,60.1,71.6,48.6,4.1,-2.13
2017,4,67.3,79.6,55.0,5.57,-0.12
2017,5,70.1,81.3,59.0,6.65,1.92
2017,6,76.7,85.7,67.7,9.39,5.47
2017,7,81.2,90.8,71.6,4.83,0.36
2017,8,79.3,88.1,70.5,6.92,4.26
2017,9,74.5,85.6,63.3,2.64,-0.05
2017,10,66.2,78.7,53.6,2.94,0.17
2017,11,56.8,68.9,44.8,1.32,-2.67
2017,12,47.1,57.2,37.0,5.04,-0.5
2018,1,40.1,51.0,29.2,3.66,-1.08
2018,2,56.9,66.8,46.9,10.15,3.73
2018,3,57.1,68.8,45.4,5.57,-0.58
2018,4,58.9,71.8,46.0,6.61,1.58
2018,5,75.8,87.6,64.0,3.58,-1.61
2018,6,80.6,90.8,70.4,3.87,-0.89
2018,7,81.8,91.7,71.8,4.61,-1.03
2018,8,80.3,90.6,69.9,4.58,0.29
2018,9,78.9,87.9,69.8,6.6,2.15
2018,10,67.4,78.1,56.6,2.54,-0.49
2018,11,50.5,60.2,40.9,6.52,1.8
2018,12,49.0,58.2,39.8,8.52,2.27
2019,1,46.3,55.9,36.6,6.17,0.7
2019,2,55.0,64.9,45.2,7.72,1.77
2019,3,54.7,66.4,43.0,3.32,-2.23
2019,4,63.1,74.6,51.6,8.73,2.72
2019,5,74.3,84.7,64.0,5.97,0.69
2019,6,78.3,88.5,68.0,5.24,1.31
2019,7,80.8,90.4,71.2,6.79,1.99
2019,8,81.4,91.6,71.3,5.31,2.58
2019,9,81.2,93.7,68.8,0.41,-3.18
2019,10,66.6,77.2,56.0,10.22,6.04
2019,11,50.3,62.9,37.7,2.71,-1.03
2019,12,50.7,60.7,40.6,5.47,-0.2
2020,1,50.1,59.8,40.5,8.72,2.55
2020,2,51.1,60.7,41.6,9.64,3.71
2020,3,64.1,73.9,54.3,6.1,-0.94
2020,4,62.9,74.5,51.4,7.21,1.61
2020,5,70.3,81.5,59.1,3.77,-0.58
2020,6,78.1,88.1,68.1,6.35,2.36
2020,7,82.1,91.3,72.9,6.0,1.3
2020,8,80.2,90.4,70.1,4.65,1.93
2020,9,75.3,84.7,66.0,3.57,0.46
2020,10,65.8,77.2,54.3,5.24,2.17
2020,11,58.4,70.9,45.8,2.84,-1.53
2020,12,47.0,58.8,35.2,4.75,-0.55
2021,1,46.6,56.3,37.0,3.76,-1.28
2021,2,44.2,54.5,33.8,5.11,0.2
2021,3,60.0,71.8,48.2,7.7,0.89
2021,4,61.8,74.2,49.4,6.96,1.55
2021,5,69.9,80.5,59.2,4.93,0.48
2021,6,78.1,87.6,68.5,9.59,5.46
2021,7,80.4,89.5,71.3,7.23,2.61
2021,8,80.8,90.4,71.2,7.53,5.16
2021,9,74.8,85.2,64.5,4.76,2.19
2021,10,68.3,79.4,57.3,3.17,0.6
2021,11,52.7,65.7,39.6,1.26,-2.32
2021,12,58.6,69.1,48.1,3.5,-2.3
2022,1,44.1,56.6,31.7,3.78,-1.14
2022,2,48.6,61.2,36.1,5.06,-0.08
2022,3,57.1,70.8,43.4,7.01,0.63
2022,4,63.8,76.4,51.2,6.05,0.65
2022,5,75.1,86.4,63.8,4.88,-0.37
2022,6,81.3,92.7,70.0,2.65,-1.69
2022,7,83.0,93.1,72.9,5.44,-0.53
2022,8,80.4,89.4,71.5,9.28,5.32
2022,9,75.1,87.4,62.7,1.6,-1.29
2022,10,63.0,77.7,48.2,2.11,-0.5
2022,11,55.0,66.3,43.6,5.43,0.64
2022,12,50.0,59.3,40.6,6.3,0.49
2023,1,52.2,63.0,41.3,7.21,1.18
2023,2,55.4,66.2,44.6,5.24,-0.42
2023,3,59.7,71.8,47.6,5.35,-1.04
2023,4,63.8,75.2,52.5,6.71,1.14
2023,5,72.5,83.8,61.2,2.98,-1.59
