year,month,tavg,tmax,tmin,pcp,zndx
2006,7,78.3,88.0,68.7,5.13,1.01
2006,8,77.1,87.3,66.9,1.55,-2.44
2006,9,66.3,75.7,57.0,6.6,2.86
2006,10,56.2,66.5,45.9,5.56,3.09
2006,11,50.9,59.7,42.1,5.61,2.78
2006,12,43.9,54.2,33.5,1.94,-1.62
2007,1,40.1,49.1,31.1,3.95,0.3
2007,2,29.6,37.7,21.5,2.49,-0.51
2007,3,45.2,56.9,33.6,3.42,-0.77
2007,4,51.0,61.2,40.8,5.91,3.07
2007,5,64.3,76.5,52.1,1.15,-2.91
2007,6,72.9,83.2,62.5,3.2,-1.14
2007,7,76.1,86.7,65.6,2.5,-2.26
2007,8,76.6,86.7,66.4,3.57,-1.7
2007,9,70.0,81.3,58.6,1.3,-3.24
2007,10,64.1,74.4,53.7,4.78,0.07
2007,11,46.4,56.0,36.7,1.53,-2.57
2007,12,39.2,47.1,31.1,4.6,0.34
2008,1,36.7,45.6,27.8,1.86,-1.82
2008,2,39.1,49.8,28.4,3.66,0.59
2008,3,45.7,56.4,34.9,3.08,-1.19
2008,4,55.4,65.8,44.9,3.34,-0.58
2008,5,60.9,72.0,49.7,5.55,1.95
2008,6,75.2,86.4,64.1,3.4,-0.6
2008,7,77.4,87.9,66.9,4.51,-0.02
2008,8,73.4,84.6,62.1,1.02,-3.05
2008,9,69.6,79.5,59.7,4.38,0.04
2008,10,56.2,67.3,45.1,1.83,-1.93
2008,11,45.4,53.6,37.3,4.73,0.54
2008,12,40.7,50.6,30.9,5.25,1.83
2009,1,30.7,38.9,22.5,2.36,-1.05
2009,2,38.5,48.8,28.2,0.44,-3.56
2009,3,43.3,53.4,33.1,2.36,-1.73
2009,4,55.0,65.9,44.0,5.3,1.79
2009,5,63.8,73.7,53.9,5.01,1.03
2009,6,70.9,79.8,62.0,5.6,2.48
2009,7,74.5,84.7,64.4,2.55,-1.04
2009,8,77.2,86.6,67.9,8.23,2.87
2009,9,66.9,75.6,58.2,5.18,2.21
2009,10,56.6,66.6,46.6,6.65,4.64
2009,11,50.6,58.8,42.3,4.55,1.67
2009,12,37.1,45.2,29.0,7.71,5.08
2010,1,33.4,41.2,25.5,2.85,-0.54
2010,2,31.4,38.3,24.4,3.85,1.27
2010,3,48.1,57.9,38.3,6.46,2.22
2010,4,57.5,69.8,45.2,1.91,-2.58
2010,5,66.2,77.2,55.2,2.21,-2.16
2010,6,77.4,88.1,66.6,2.13,-3.01
2010,7,79.9,90.3,69.5,4.29,-1.55
2010,8,77.0,86.9,67.1,3.38,-1.97
2010,9,71.4,82.5,60.3,3.71,-1.0
2010,10,58.6,68.7,48.5,5.64,1.77
2010,11,47.5,57.5,37.4,2.03,-1.54
2010,12,31.7,39.1,24.2,2.1,-1.22
2011,1,30.3,37.8,22.8,3.18,-0.13
2011,2,38.8,49.8,27.8,2.36,-1.07
2011,3,43.9,53.5,34.2,4.05,0.05
2011,4,57.2,67.7,46.6,3.3,-0.89
2011,5,66.4,77.0,55.8,2.38,-1.96
2011,6,74.3,85.2,63.3,1.86,-2.58
2011,7,80.6,91.6,69.6,3.7,-2.23
2011,8,75.5,85.5,65.4,10.04,3.95
2011,9,70.7,78.8,62.6,4.17,0.69
2011,10,57.2,67.3,47.2,2.76,0.06
2011,11,50.8,61.2,40.3,3.62,0.65
2011,12,43.4,53.7,33.1,3.14,-0.29
2012,1,39.3,49.4,29.2,2.12,-1.69
2012,2,41.1,51.0,31.3,2.21,-1.48
2012,3,52.4,63.1,41.8,1.07,-4.15
2012,4,55.0,66.8,43.3,2.71,-1.78
2012,5,67.8,77.9,57.7,2.44,-2.1
2012,6,72.9,84.2,61.5,2.99,-1.17
2012,7,80.9,91.1,70.7,3.16,-2.48
2012,8,76.8,85.9,67.7,5.82,0.19
2012,9,68.4,79.1,57.8,3.76,-0.42
2012,10,59.4,68.8,49.9,8.1,4.56
2012,11,43.5,53.0,34.0,0.98,-1.52
2012,12,44.2,52.5,35.8,3.96,0.54
2013,1,37.4,45.9,28.8,3.03,-0.55
2013,2,35.9,43.9,27.9,2.67,-0.46
2013,3,40.5,49.1,31.9,3.54,-0.18
2013,4,54.6,65.6,43.5,3.68,-0.06
2013,5,63.7,73.6,53.8,2.89,-1.08
2013,6,73.5,83.0,64.0,9.56,6.52
2013,7,79.2,87.8,70.6,6.57,2.28
2013,8,73.4,82.3,64.4,6.01,1.93
2013,9,66.7,77.7,55.7,1.08,-1.91
2013,10,59.5,69.2,49.8,4.28,1.07
2013,11,45.1,55.1,35.1,2.48,-0.16
2013,12,40.4,49.5,31.4,4.96,1.9
2014,1,30.0,40.3,19.7,3.09,-0.23
2014,2,33.9,42.8,25.0,4.54,2.1
2014,3,39.6,50.1,29.2,3.87,0.26
2014,4,52.9,63.9,41.9,4.4,1.03
2014,5,64.9,75.5,54.2,3.06,-1.07
2014,6,72.8,83.2,62.3,2.59,-1.28
2014,7,75.8,85.8,65.8,5.24,0.56
2014,8,72.6,82.7,62.5,4.37,-0.13
2014,9,69.1,78.7,59.5,3.59,-0.37
2014,10,59.4,69.1,49.7,2.44,-1.42
2014,11,44.6,54.2,34.9,3.96,0.19
2014,12,41.0,48.5,33.6,3.85,0.44
2015,1,32.1,40.1,24.0,4.96,1.86
2015,2,26.3,36.0,16.5,2.32,-0.73
2015,3,40.0,50.3,29.6,4.53,0.94
2015,4,54.2,65.3,43.1,3.13,-0.65
2015,5,67.9,79.1,56.8,1.5,-3.05
2015,6,73.6,82.5,64.7,9.01,5.26
2015,7,76.9,85.9,67.8,3.33,-0.55
2015,8,75.1,85.6,64.5,2.81,-1.5
2015,9,72.0,81.7,62.2,3.2,-1.2
2015,10,56.5,67.0,46.1,3.84,0.35
2015,11,51.6,61.9,41.3,3.02,-1.0
2015,12,50.8,59.4,42.2,4.62,0.33
2016,1,34.3,43.7,25.0,2.67,-0.78
2016,2,38.5,47.4,29.6,3.79,0.81
2016,3,49.7,60.2,39.2,1.73,-3.11
2016,4,53.1,64.4,41.7,2.73,-0.97
2016,5,61.7,70.7,52.6,5.88,2.18
2016,6,72.4,82.6,62.2,3.72,0.15
2016,7,79.6,89.0,70.1,5.53,0.84
2016,8,78.6,88.8,68.5,3.03,-1.63
2016,9,72.0,80.9,63.2,9.98,5.72
2016,10,60.3,70.4,50.1,2.87,-0.01
2016,11,49.0,59.9,38.0,0.79,-2.19
2016,12,39.2,48.1,30.3,2.95,-0.3
2017,1,39.1,46.2,32.0,3.0,-0.69
2017,2,44.4,55.0,33.7,1.24,-3.04
2017,3,43.8,53.9,33.7,4.46,0.51
2017,4,59.6,70.0,49.2,2.63,-2.05
2017,5,62.8,72.0,53.6,5.68,1.82
2017,6,73.6,84.0,63.2,2.32,-1.6
2017,7,78.4,87.5,69.3,8.04,2.94
2017,8,74.0,83.1,65.0,7.91,3.25
2017,9,69.8,78.9,60.7,2.57,-0.7
2017,10,62.4,72.5,52.4,3.59,0.18
2017,11,47.5,57.7,37.3,2.04,-0.9
2017,12,36.1,44.8,27.5,1.05,-2.06
2018,1,32.8,42.4,23.2,2.98,-0.38
2018,2,43.2,52.8,33.7,4.97,1.95
2018,3,40.5,48.9,32.0,4.09,0.42
2018,4,51.6,62.4,40.8,3.4,0.03
2018,5,68.3,78.5,58.1,6.99,2.4
2018,6,72.6,82.0,63.3,3.97,0.41
2018,7,77.2,86.8,67.6,5.77,1.51
2018,8,78.6,87.8,69.4,4.53,-0.14
2018,9,73.6,80.7,66.4,6.61,2.46
2018,10,60.2,69.5,51.0,5.04,2.25
2018,11,45.7,54.0,37.4,6.85,4.57
2018,12,41.4,49.7,33.1,4.82,1.68
2019,1,35.3,44.1,26.5,3.45,0.05
2019,2,38.7,47.7,29.8,3.47,0.39
2019,3,43.2,52.9,33.6,3.59,-0.38
2019,4,58.7,69.3,48.1,3.57,-0.8
2019,5,66.9,76.6,57.2,4.48,0.08
2019,6,73.8,83.6,64.0,5.01,1.42
2019,7,79.8,90.2,69.4,3.41,-0.87
2019,8,76.4,86.0,66.9,3.14,-1.57
2019,9,71.6,82.4,60.8,1.32,-3.18
2019,10,61.5,70.9,52.1,4.13,-0.18
2019,11,43.6,53.9,33.3,1.38,-2.45
2019,12,40.0,49.1,30.8,4.07,-0.21
2020,1,40.2,49.0,31.3,3.19,-0.56
2020,2,41.9,51.3,32.6,3.3,-0.13
2020,3,49.5,59.3,39.7,3.62,-1.03
2020,4,51.8,62.0,41.6,3.96,0.66
2020,5,60.6,70.4,50.9,2.63,-0.94
2020,6,73.7,84.1,63.2,2.51,-1.46
2020,7,80.7,90.6,70.7,6.37,0.71
2020,8,77.2,85.9,68.5,8.85,3.22
2020,9,68.7,77.8,59.6,4.35,1.16
2020,10,60.0,69.8,50.2,5.28,2.71
2020,11,51.8,63.0,40.5,5.84,2.94
2020,12,39.7,48.7,30.8,6.02,3.1
2021,1,36.2,43.8,28.5,2.34,-1.25
2021,2,35.6,42.7,28.5,5.65,3.46
2021,3,47.6,58.4,36.9,4.47,0.11
2021,4,55.3,67.1,43.5,2.29,-1.8
2021,5,63.3,75.2,51.4,3.04,-0.88
2021,6,73.8,83.8,63.8,3.21,-0.69
2021,7,77.7,87.2,68.1,5.24,0.47
2021,8,76.9,85.8,68.0,5.47,0.42
2021,9,70.1,80.1,60.0,3.85,-0.12
2021,10,63.2,72.5,53.8,3.47,-0.63
2021,11,45.1,55.8,34.3,0.88,-2.76
2021,12,44.0,53.4,34.5,0.99,-3.71
2022,1,31.6,40.8,22.4,4.17,0.15
2022,2,39.1,50.1,28.2,1.94,-1.65
2022,3,47.1,57.8,36.4,2.93,-1.51
2022,4,53.2,63.6,42.7,3.94,0.45
2022,5,64.7,74.1,55.4,4.09,-0.01
2022,6,72.3,83.2,61.5,3.47,-0.12
2022,7,78.8,88.3,69.2,3.61,-0.92
2022,8,78.0,88.0,67.8,2.08,-2.79
2022,9,69.2,79.5,58.8,3.14,-1.2
2022,10,55.6,65.4,45.9,4.54,0.99
2022,11,49.6,60.4,38.9,2.91,-0.96
2022,12,37.6,47.4,27.9,4.52,1.25
2023,1,43.1,51.8,34.4,2.41,-1.66
2023,2,42.6,52.9,32.3,1.85,-2.07
2023,3,45.4,55.7,35.0,1.8,-2.55
2023,4,58.9,70.7,47.1,5.49,1.43
2023,5,62.1,73.3,51.0,2.22,-1.55
