year,month,tavg,tmax,tmin,pcp,zndx
2012,1,35.0,48.2,21.9,0.95,-1.42
2012,2,34.6,46.4,22.8,0.53,-2.04
2012,3,42.4,55.5,29.4,1.01,-1.49
2012,4,49.9,64.2,35.7,0.67,-1.81
2012,5,58.0,73.8,42.2,0.3,-4.66
2012,6,66.2,83.4,49.0,0.09,-4.59
2012,7,73.7,89.9,57.5,0.85,-1.79
2012,8,74.2,90.2,58.2,1.0,0.24
2012,9,66.2,82.4,50.0,0.53,-0.69
2012,10,53.4,68.2,38.6,0.67,-0.68
2012,11,43.4,56.2,30.6,0.48,-2.09
2012,12,31.3,40.8,21.8,1.81,1.91
2013,1,26.0,38.0,14.0,0.68,-0.87
2013,2,33.3,45.2,21.4,0.38,-1.47
2013,3,44.7,57.9,31.5,0.42,-2.97
2013,4,48.4,62.5,34.3,0.51,-2.26
2013,5,56.5,71.4,41.7,0.7,-2.43
2013,6,68.6,85.4,51.9,0.12,-3.82
2013,7,76.3,92.0,60.6,0.76,-1.83
2013,8,71.6,87.6,55.7,0.54,-1.06
2013,9,62.5,76.1,48.9,1.39,2.76
2013,10,48.1,62.4,33.7,0.59,-0.19
2013,11,41.5,53.8,29.2,0.74,-1.04
2013,12,28.4,40.8,15.9,0.63,-1.22
2014,1,37.1,50.0,24.3,0.51,-2.74
2014,2,39.2,50.7,27.8,1.2,-1.22
2014,3,43.4,56.4,30.5,1.03,-1.57
2014,4,49.0,63.1,34.8,0.66,-1.56
2014,5,57.4,72.3,42.5,0.79,-3.14
2014,6,66.7,82.8,50.5,0.12,-4.4
2014,7,76.1,91.6,60.7,0.77,-2.2
2014,8,69.5,83.6,55.3,1.49,2.45
2014,9,65.5,80.4,50.6,1.19,1.77
2014,10,55.4,70.7,40.1,0.12,-2.56
2014,11,41.5,54.3,28.7,0.71,-1.12
2014,12,35.6,44.8,26.5,1.33,0.1
2015,1,37.7,49.1,26.4,0.5,-2.65
2015,2,42.8,55.7,30.0,0.58,-3.31
2015,3,47.6,61.8,33.4,0.38,-4.56
2015,4,47.8,62.5,33.1,0.7,-2.44
2015,5,55.4,67.8,43.1,2.11,0.39
2015,6,71.0,86.7,55.2,0.56,-4.3
2015,7,70.9,85.2,56.6,1.22,-0.41
2015,8,72.7,88.3,57.0,0.49,-1.44
2015,9,65.9,81.6,50.1,0.34,-1.35
2015,10,56.2,68.6,43.8,1.83,2.33
2015,11,35.9,47.2,24.6,1.29,1.38
2015,12,30.8,40.8,20.8,1.34,1.1
2016,1,31.1,40.5,21.7,1.72,2.22
2016,2,38.0,50.5,25.5,0.48,-1.22
2016,3,44.2,56.3,31.9,1.01,-0.84
2016,4,50.1,62.9,37.4,1.58,1.0
2016,5,55.1,68.2,42.0,1.0,0.42
2016,6,69.7,86.0,53.3,0.43,-0.81
2016,7,73.7,90.6,56.9,0.21,-1.93
2016,8,72.1,88.7,55.5,0.32,-1.64
2016,9,62.3,77.7,46.7,0.6,-0.02
2016,10,53.2,66.5,39.9,1.36,1.39
2016,11,43.2,56.0,30.5,0.48,-2.04
2016,12,30.5,41.2,19.7,1.96,2.33
2017,1,29.1,38.0,20.2,2.88,5.11
2017,2,38.1,47.0,29.1,1.56,1.89
2017,3,45.7,58.7,32.6,1.11,-0.25
2017,4,47.1,59.9,34.3,1.12,0.79
2017,5,57.1,71.8,42.5,0.53,0.06
2017,6,68.6,84.7,52.5,0.53,0.74
2017,7,76.2,92.3,60.1,0.61,0.08
2017,8,73.5,88.7,58.3,0.63,-0.44
2017,9,61.6,76.0,47.3,0.96,1.37
2017,10,50.4,66.2,34.6,0.17,-1.71
2017,11,44.4,56.8,32.1,0.88,-1.22
2017,12,34.8,48.2,21.4,0.19,-2.83
2018,1,38.5,49.7,27.3,0.96,-2.15
2018,2,33.7,46.3,21.0,0.42,-2.37
2018,3,39.5,51.2,27.8,1.62,0.45
2018,4,50.0,64.0,36.1,0.86,-1.25
2018,5,57.7,71.2,44.3,1.48,-1.2
2018,6,67.8,84.2,51.3,0.13,-4.15
2018,7,77.0,92.8,61.1,0.7,-2.3
2018,8,73.2,89.4,57.1,0.22,-2.42
2018,9,65.0,82.1,48.0,0.04,-2.34
2018,10,50.3,63.4,37.2,1.09,0.98
2018,11,39.4,52.6,26.2,0.81,-0.47
2018,12,32.0,41.6,22.3,0.94,-0.29
2019,1,34.1,44.0,24.3,1.32,0.26
2019,2,30.0,39.2,20.7,2.41,3.79
2019,3,40.1,50.7,29.4,2.1,3.0
2019,4,50.1,62.8,37.5,1.24,0.69
2019,5,51.7,63.9,39.6,2.61,5.79
2019,6,64.3,79.6,49.1,0.32,2.81
2019,7,72.8,88.7,57.0,0.26,2.43
2019,8,73.1,89.8,56.4,0.19,-1.06
2019,9,61.7,76.5,46.8,0.8,0.91
2019,10,45.6,61.5,29.6,0.12,-1.22
2019,11,41.8,55.4,28.2,0.98,-0.44
2019,12,33.2,41.6,24.7,1.46,0.99
2020,1,35.3,45.8,24.8,0.7,-1.33
2020,2,36.3,49.8,22.7,0.37,-2.09
2020,3,40.5,52.0,28.9,1.26,-0.1
2020,4,48.8,62.5,35.2,0.68,-1.19
2020,5,58.8,73.8,43.9,0.63,-2.75
2020,6,65.0,80.6,49.4,0.56,-2.07
2020,7,74.2,91.2,57.2,0.1,-3.08
2020,8,75.6,92.0,59.1,0.12,-2.87
2020,9,66.6,83.6,49.5,0.07,-2.37
2020,10,55.3,72.1,38.5,0.06,-2.73
2020,11,40.5,53.6,27.3,0.72,-0.91
2020,12,32.4,44.6,20.2,0.59,-1.35
2021,1,33.7,44.5,22.9,0.95,-0.95
2021,2,35.6,46.6,24.5,0.83,-1.16
2021,3,39.2,52.0,26.4,0.89,-0.83
2021,4,49.3,64.5,34.1,0.43,-2.04
2021,5,57.2,71.8,42.5,0.67,-2.76
2021,6,72.6,88.8,56.3,0.17,-4.43
2021,7,77.8,92.9,62.6,0.84,-2.04
2021,8,72.4,88.3,56.5,0.24,-2.28
2021,9,65.5,82.1,48.8,0.27,-1.56
2021,10,49.6,62.4,36.8,2.0,3.74
2021,11,45.2,58.2,32.2,0.18,-3.1
2021,12,32.4,42.5,22.3,2.11,2.68
2022,1,34.1,45.9,22.3,0.14,-2.47
2022,2,34.6,47.9,21.2,0.23,-2.23
2022,3,43.3,56.2,30.4,0.64,-2.3
2022,4,47.2,61.6,32.8,0.54,-1.68
2022,5,54.4,69.1,39.7,0.48,-2.86
2022,6,66.9,82.6,51.2,0.17,-3.83
2022,7,76.2,92.0,60.4,0.48,-2.76
2022,8,74.2,88.7,59.7,1.49,2.05
2022,9,67.7,82.9,52.5,0.85,0.35
2022,10,54.3,69.9,38.7,0.34,-1.76
2022,11,34.2,46.2,22.1,1.0,0.87
2022,12,31.5,41.3,21.7,2.12,3.12
2023,1,29.4,38.2,20.6,2.32,4.14
2023,2,31.1,42.3,20.0,0.9,1.43
2023,3,33.9,44.0,23.7,2.31,5.16
2023,4,46.9,60.9,32.9,0.3,-1.03
2023,5,57.4,71.0,43.9,1.15,2.02
2023,6,62.0,75.9,48.1,0.98,2.71
2023,7,76.5,93.0,60.0,0.14,1.32
2023,8,70.9,85.3,56.5,1.82,4.13
