,year,month,count,1m,2m,3m,3mAverage,12m,month_cos,month_sin,tavg,tmax,tmin,pcp,zndx
2008-07-01,2008.0,7.0,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,-0.8660254037844388,-0.4999999999999998,66.5,83.2,49.9,0.31,-1.25
2008-08-01,2008.0,8.0,1.0,1.0,0.0,0.0,0.3333333333333333,4.0,-0.5000000000000004,-0.8660254037844384,64.8,81.1,48.5,0.82,-0.83
2008-09-01,2008.0,9.0,1.0,1.0,1.0,0.0,0.6666666666666666,6.0,-1.8369701987210294e-16,-1.0,55.5,71.3,39.7,0.77,-1.11
2008-10-01,2008.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,-0.8660254037844386,44.5,57.1,31.9,1.04,-1.38
2008-11-01,2008.0,11.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.8660254037844384,-0.5000000000000004,37.1,45.7,28.4,2.8,-1.1
2008-12-01,2008.0,12.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,-2.4492935982947064e-16,22.6,30.9,14.2,3.74,0.27
2009-01-01,2009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,25.0,33.7,16.3,2.72,-0.08
2009-02-01,2009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,27.6,37.5,17.6,1.46,-1.65
2009-03-01,2009.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,31.4,41.4,21.3,3.17,1.95
2009-04-01,2009.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4999999999999998,0.8660254037844388,40.7,52.4,29.1,1.84,-0.09
2009-05-01,2009.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,50.8,64.7,37.0,2.03,-0.3
2009-06-01,2009.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,56.3,68.5,44.1,3.51,3.17
2009-07-01,2009.0,7.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,-0.8660254037844388,-0.4999999999999998,65.8,81.6,50.0,0.71,1.5
2009-08-01,2009.0,8.0,6.0,0.0,1.0,0.0,0.3333333333333333,1.0,-0.5000000000000004,-0.8660254037844384,63.8,78.9,48.7,1.45,1.89
2009-09-01,2009.0,9.0,2.0,6.0,0.0,1.0,2.333333333333333,1.0,-1.8369701987210294e-16,-1.0,60.1,76.4,43.9,0.35,-1.97
2009-10-01,2009.0,10.0,0.0,2.0,6.0,0.0,2.6666666666666665,0.0,0.5,-0.8660254037844386,39.5,49.6,29.3,2.47,2.06
2009-11-01,2009.0,11.0,0.0,0.0,2.0,6.0,2.6666666666666665,0.0,0.8660254037844384,-0.5000000000000004,33.0,43.0,22.9,1.33,-1.38
2009-12-01,2009.0,12.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,1.0,-2.4492935982947064e-16,19.8,28.1,11.5,1.84,-1.74
2010-01-01,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,28.2,35.6,20.7,2.54,-1.06
2010-02-01,2010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,28.9,37.8,19.9,1.06,-2.38
2010-03-01,2010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,35.2,46.3,24.1,1.86,-1.33
2010-04-01,2010.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,40.0,51.7,28.3,2.64,1.51
2010-05-01,2010.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,44.1,55.3,32.9,2.77,2.34
2010-06-01,2010.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.2246467991473532e-16,55.5,67.6,43.4,3.24,2.93
2010-07-01,2010.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,64.2,80.2,48.1,0.52,1.25
2010-08-01,2010.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.5000000000000004,-0.8660254037844384,62.8,78.4,47.1,0.83,1.09
2010-09-01,2010.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.8369701987210294e-16,-1.0,56.4,71.6,41.2,0.94,-0.42
2010-10-01,2010.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254037844386,47.5,59.3,35.6,2.49,0.92
2010-11-01,2010.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844384,-0.5000000000000004,30.5,38.9,22.1,3.03,1.09
2010-12-01,2010.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,26.6,33.7,19.6,4.22,2.33
2011-01-01,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,24.0,31.9,16.0,2.79,0.38
2011-02-01,2011.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,24.3,33.6,15.0,1.93,-0.79
2011-03-01,2011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,33.4,42.3,24.6,3.88,2.95
2011-04-01,2011.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,36.4,46.8,26.0,3.18,3.24
2011-05-01,2011.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,45.8,57.2,34.4,3.15,2.71
2011-06-01,2011.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,54.0,66.9,41.1,1.96,0.8
2011-07-01,2011.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,64.3,80.2,48.3,0.55,0.84
2011-08-01,2011.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,66.1,82.5,49.7,0.51,-0.61
2011-09-01,2011.0,9.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,-1.8369701987210294e-16,-1.0,59.6,75.7,43.4,0.39,-2.14
2011-10-01,2011.0,10.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.5,-0.8660254037844386,45.4,56.1,34.7,2.83,1.7
2011-11-01,2011.0,11.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844384,-0.5000000000000004,30.5,40.0,21.1,1.99,-0.57
2011-12-01,2011.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,24.8,34.7,15.0,1.53,-2.04
2012-01-01,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,26.8,36.0,17.7,3.33,0.08
2012-02-01,2012.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,28.0,37.4,18.8,1.78,-1.07
2012-03-01,2012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,36.4,46.5,26.3,4.25,2.95
2012-04-01,2012.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,44.4,57.2,31.6,2.12,-0.35
2012-05-01,2012.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,49.0,62.2,35.8,1.91,-0.18
2012-06-01,2012.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,56.9,71.6,42.1,1.6,-0.32
2012-07-01,2012.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,68.5,84.5,52.6,0.93,0.07
2012-08-01,2012.0,8.0,2.0,1.0,0.0,0.0,0.3333333333333333,1.0,-0.5000000000000004,-0.8660254037844384,67.3,84.2,50.3,0.28,-1.92
2012-09-01,2012.0,9.0,1.0,2.0,1.0,0.0,1.0,0.0,-1.8369701987210294e-16,-1.0,58.4,74.9,42.0,0.32,-2.34
2012-10-01,2012.0,10.0,1.0,1.0,2.0,1.0,1.3333333333333333,0.0,0.5,-0.8660254037844386,43.7,56.1,31.3,2.32,1.01
2012-11-01,2012.0,11.0,0.0,1.0,1.0,2.0,1.3333333333333333,0.0,0.8660254037844384,-0.5000000000000004,36.0,44.4,27.6,2.75,-0.37
2012-12-01,2012.0,12.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,-2.4492935982947064e-16,25.8,32.6,18.9,4.12,1.41
2013-01-01,2013.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,20.2,29.1,11.3,1.9,-0.99
2013-02-01,2013.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,27.5,36.6,18.4,1.07,-2.36
2013-03-01,2013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,35.1,46.4,23.8,1.47,-2.05
2013-04-01,2013.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,40.1,52.0,28.3,1.81,-0.02
2013-05-01,2013.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,51.0,64.4,37.6,1.51,-1.3
2013-06-01,2013.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,59.3,74.1,44.6,1.35,-1.29
2013-07-01,2013.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844388,-0.4999999999999998,69.6,86.2,53.0,0.53,-2.09
2013-08-01,2013.0,8.0,8.0,1.0,0.0,0.0,0.3333333333333333,2.0,-0.5000000000000004,-0.8660254037844384,67.6,83.8,51.4,0.71,-1.76
2013-09-01,2013.0,9.0,4.0,8.0,1.0,0.0,3.0,1.0,-1.8369701987210294e-16,-1.0,57.1,69.2,45.0,2.96,2.96
2013-10-01,2013.0,10.0,1.0,4.0,8.0,1.0,4.333333333333333,1.0,0.5,-0.8660254037844386,42.1,54.2,30.0,0.85,-1.35
2013-11-01,2013.0,11.0,0.0,1.0,4.0,8.0,4.333333333333333,0.0,0.8660254037844384,-0.5000000000000004,33.8,43.3,24.2,1.72,-2.34
2013-12-01,2013.0,12.0,0.0,0.0,1.0,4.0,1.6666666666666667,0.0,1.0,-2.4492935982947064e-16,21.1,29.8,12.4,1.76,-2.96
2014-01-01,2014.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,27.7,36.7,18.7,2.02,-3.19
2014-02-01,2014.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,28.0,36.3,19.8,3.68,1.53
2014-03-01,2014.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,36.2,46.8,25.6,3.92,2.37
2014-04-01,2014.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,41.6,53.8,29.3,2.15,0.28
2014-05-01,2014.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,51.6,65.2,37.8,1.26,-1.87
2014-06-01,2014.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,56.7,70.4,42.9,1.32,-1.17
2014-07-01,2014.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844388,-0.4999999999999998,69.3,85.3,53.2,0.39,-2.24
