year,month,tavg,tmax,tmin,pcp,zndx
2012,8,73.9,88.6,59.1,1.62,-2.94
2012,9,66.2,81.3,51.1,1.31,-1.4
2012,10,56.1,73.1,39.1,0.29,-2.36
2012,11,46.6,63.6,29.7,0.18,-2.04
2012,12,36.0,50.6,21.3,0.62,-0.49
2013,1,32.0,46.3,17.6,0.5,-0.39
2013,2,36.1,51.0,21.2,0.39,-0.6
2013,3,46.6,63.4,29.8,0.22,-1.87
2013,4,52.6,69.5,35.6,0.18,-2.66
2013,5,61.6,78.4,44.7,0.22,-3.34
2013,6,74.1,91.4,56.8,0.64,-2.97
2013,7,73.0,86.1,60.0,3.48,2.68
2013,8,72.3,86.1,58.5,2.16,-1.31
2013,9,66.0,79.0,53.0,4.19,5.38
2013,10,52.6,68.7,36.5,0.43,-0.98
2013,11,42.7,56.2,29.2,0.86,0.49
2013,12,34.5,48.0,21.0,0.4,-0.84
2014,1,36.4,52.8,20.0,0.03,-2.31
2014,2,41.9,56.9,26.9,0.17,-2.45
2014,3,46.0,62.3,29.7,0.47,-2.16
2014,4,52.3,68.7,35.9,0.37,-2.31
2014,5,60.1,76.6,43.7,1.06,-1.01
2014,6,72.4,89.2,55.6,0.55,-3.04
2014,7,74.2,88.0,60.3,3.19,1.63
2014,8,70.5,83.8,57.3,2.16,-0.94
2014,9,66.5,78.8,54.2,3.15,2.86
2014,10,57.4,72.7,42.0,0.67,-1.63
2014,11,42.4,57.5,27.4,0.63,-0.11
2014,12,37.6,50.5,24.8,0.75,-0.37
2015,1,35.6,47.8,23.4,1.41,1.95
2015,2,41.4,56.3,26.6,0.72,-0.34
2015,3,47.6,62.7,32.5,0.71,-0.7
2015,4,52.5,68.3,36.7,0.74,-0.25
2015,5,58.3,72.7,43.8,2.54,3.71
2015,6,71.6,86.9,56.4,1.57,0.66
2015,7,73.1,86.6,59.6,3.7,3.68
2015,8,73.4,88.1,58.8,2.05,-1.57
2015,9,69.0,83.6,54.3,1.1,-2.3
2015,10,57.5,70.5,44.5,2.89,3.77
2015,11,43.4,57.7,29.0,0.85,0.93
2015,12,35.9,49.5,22.3,1.05,0.92
2016,1,34.3,47.5,21.1,0.52,-0.18
2016,2,42.0,58.7,25.4,0.27,-1.73
2016,3,48.3,65.2,31.4,0.08,-2.89
2016,4,52.3,67.9,36.8,0.98,-0.25
2016,5,59.4,75.0,43.7,0.98,-0.39
2016,6,73.0,89.3,56.6,1.05,-0.99
2016,7,76.9,92.9,60.8,1.25,-3.73
2016,8,70.1,83.4,56.9,3.21,1.74
2016,9,65.9,79.9,51.9,1.83,-0.11
2016,10,59.6,76.0,43.1,0.32,-2.79
2016,11,46.7,60.0,33.3,1.34,1.19
2016,12,37.8,51.2,24.5,1.11,0.71
2017,1,37.2,49.0,25.3,1.71,2.81
2017,2,44.5,58.9,30.1,0.61,-1.06
2017,3,51.2,68.5,33.9,0.48,-2.31
2017,4,53.7,69.8,37.7,0.99,-0.18
2017,5,60.1,76.5,43.7,0.73,-0.81
2017,6,72.8,89.9,55.6,0.94,-0.94
2017,7,74.6,89.1,60.2,2.65,0.54
2017,8,70.8,84.2,57.4,2.98,1.13
2017,9,66.4,80.9,51.8,2.42,1.23
2017,10,56.4,72.3,40.5,1.07,-0.48
2017,11,50.2,66.2,34.3,0.11,-2.85
2017,12,38.7,54.6,22.9,0.11,-2.26
2018,1,37.0,53.7,20.3,0.16,-2.24
2018,2,41.3,56.5,26.1,0.74,-0.87
2018,3,47.2,63.1,31.2,0.27,-2.78
2018,4,55.1,72.4,37.8,0.15,-3.41
2018,5,65.5,83.1,47.9,0.47,-3.46
2018,6,74.3,91.2,57.3,0.87,-2.48
2018,7,75.1,89.4,60.7,2.43,-0.56
2018,8,73.0,87.4,58.6,1.94,-2.01
2018,9,66.9,81.6,52.2,1.81,-0.36
2018,10,53.9,65.7,42.1,2.75,3.91
2018,11,41.2,55.8,26.5,0.22,-0.55
2018,12,35.6,48.2,23.0,0.91,0.51
2019,1,35.6,48.6,22.6,0.55,-0.39
2019,2,38.1,52.0,24.1,0.61,-0.1
2019,3,45.6,59.8,31.5,1.03,0.7
2019,4,53.9,69.6,38.3,0.83,0.6
2019,5,58.1,73.4,42.8,1.0,-0.12
2019,6,69.4,85.9,53.0,0.86,-0.96
2019,7,75.5,91.0,60.1,1.74,-2.06
2019,8,75.3,90.6,60.0,1.54,-3.35
2019,9,69.0,83.4,54.7,1.5,-1.41
2019,10,52.2,68.2,36.2,1.2,0.4
2019,11,43.5,58.1,28.9,1.78,2.94
2019,12,37.2,49.9,24.5,0.74,-0.03
2020,1,37.1,50.7,23.5,0.52,-0.64
2020,2,38.5,52.2,24.8,0.81,0.43
2020,3,48.0,61.4,34.7,1.2,0.6
2020,4,54.0,70.3,37.7,0.19,-1.05
2020,5,65.1,82.6,47.7,0.2,-3.01
2020,6,72.5,89.4,55.6,0.46,-2.57
2020,7,76.6,91.7,61.5,2.2,-1.27
2020,8,76.2,92.2,60.1,0.71,-5.6
2020,9,65.0,81.3,48.8,0.8,-2.4
2020,10,56.6,74.6,38.5,0.58,-1.73
2020,11,47.5,62.7,32.3,0.28,-1.92
2020,12,35.0,50.2,19.7,0.4,-0.96
2021,1,35.1,49.3,21.0,0.48,-0.83
2021,2,37.3,52.0,22.6,0.39,-0.85
2021,3,44.8,60.4,29.3,0.54,-0.79
2021,4,53.2,69.2,37.3,0.37,-1.87
2021,5,62.7,78.9,46.4,1.09,-1.4
2021,6,73.1,88.7,57.4,1.72,-0.2
2021,7,73.3,86.3,60.2,2.92,1.11
2021,8,72.2,85.9,58.5,2.37,-0.8
2021,9,68.3,83.4,53.1,1.27,-1.86
2021,10,55.6,71.6,39.6,0.57,-1.62
2021,11,47.6,64.4,30.9,0.1,-2.44
2021,12,42.0,56.7,27.2,0.52,-1.72
2022,1,35.7,51.4,20.1,0.35,-1.46
2022,2,35.2,51.4,18.9,0.29,-0.94
2022,3,44.5,61.1,28.0,0.5,-1.3
2022,4,55.4,72.8,37.9,0.05,-3.77
2022,5,64.9,82.9,46.9,0.18,-4.15
2022,6,72.5,87.2,57.9,2.45,1.71
2022,7,76.3,90.4,62.1,2.37,-0.99
2022,8,71.9,84.2,59.5,3.5,2.0
2022,9,68.1,82.9,53.2,1.07,-2.3
2022,10,53.8,66.8,40.9,2.34,2.93
2022,11,40.0,54.5,25.6,0.36,-0.1
2022,12,37.2,50.4,23.9,0.63,-0.51
2023,1,35.6,48.7,22.6,0.81,0.23
2023,2,37.3,51.7,22.8,0.49,-0.38
2023,3,44.1,58.4,29.7,0.73,0.13
2023,4,52.1,69.4,34.8,0.13,-1.18
