year,month,tavg,tmax,tmin,pcp,zndx
2017,8,63.3,75.0,51.6,3.55,-0.2
2017,9,60.8,72.4,49.3,2.93,-1.48
2017,10,53.0,64.5,41.5,5.26,1.01
2017,11,33.0,42.0,24.0,2.19,-1.92
2017,12,17.9,26.0,9.8,3.1,-0.33
2018,1,16.5,26.0,7.0,3.49,0.76
2018,2,25.5,35.7,15.4,2.95,0.57
2018,3,28.2,36.4,20.0,3.03,0.02
2018,4,36.1,45.0,27.1,4.7,2.93
2018,5,56.5,70.1,42.9,1.99,-2.79
2018,6,60.1,72.4,47.8,3.85,-0.38
2018,7,69.2,81.7,56.8,4.35,-0.4
2018,8,68.4,78.5,58.4,4.2,-0.85
2018,9,60.6,70.7,50.6,4.03,-0.76
2018,10,44.5,51.9,37.1,4.4,0.78
2018,11,30.0,36.6,23.5,6.33,3.81
2018,12,23.0,32.0,14.0,3.75,0.58
2019,1,14.9,25.0,4.9,5.05,2.93
2019,2,19.0,29.0,9.0,2.71,0.16
2019,3,25.9,37.0,14.8,2.06,-1.48
2019,4,41.2,51.2,31.3,5.59,3.34
2019,5,50.8,60.8,40.7,5.66,2.46
2019,6,60.5,72.8,48.2,5.61,2.48
2019,7,68.9,81.0,56.8,3.39,-1.29
2019,8,64.6,76.8,52.4,3.79,-0.58
2019,9,56.8,68.5,45.0,3.18,-1.08
2019,10,47.3,57.2,37.4,6.83,3.47
2019,11,29.3,37.5,21.2,3.98,0.63
2019,12,23.3,31.9,14.8,3.55,0.3
2020,1,23.4,32.2,14.7,2.82,-0.16
2020,2,22.4,32.1,12.7,3.23,1.05
2020,3,33.0,43.1,23.0,2.93,-0.32
2020,4,38.8,48.9,28.6,3.94,1.18
2020,5,52.6,65.2,40.1,2.95,-1.06
2020,6,62.8,75.6,50.0,2.38,-2.4
2020,7,70.9,82.0,59.8,4.07,-1.21
2020,8,65.2,76.6,53.9,4.35,-0.42
2020,9,57.2,69.6,44.7,2.63,-2.16
2020,10,46.4,56.0,36.9,4.52,0.13
2020,11,37.9,47.9,27.9,2.91,-1.62
2020,12,27.3,35.1,19.5,3.48,0.2
2021,1,20.5,27.4,13.6,2.17,-1.07
2021,2,18.8,28.0,9.7,2.21,-0.71
2021,3,30.9,43.4,18.5,1.53,-2.3
2021,4,43.2,54.4,32.0,3.89,0.24
2021,5,53.3,65.6,41.1,2.51,-1.69
2021,6,65.4,77.3,53.5,2.97,-2.17
2021,7,64.9,73.8,55.9,7.55,4.57
2021,8,68.8,78.7,59.0,3.67,-0.69
2021,9,59.5,69.9,49.1,3.9,-0.11
2021,10,51.6,60.1,43.0,4.83,1.16
2021,11,34.3,43.4,25.3,3.31,-0.57
2021,12,28.2,36.3,20.1,3.07,-0.37
2022,1,11.7,23.5,0.0,1.44,-2.08
2022,2,21.1,32.7,9.4,4.06,2.48
2022,3,30.6,40.6,20.6,3.13,0.17
2022,4,41.3,52.0,30.7,4.92,2.26
2022,5,56.9,70.4,43.3,3.28,-1.31
2022,6,61.4,73.1,49.7,3.32,-0.93
2022,7,67.4,80.2,54.6,3.76,-0.77
2022,8,68.5,79.9,57.0,3.57,-1.73
2022,9,57.9,67.9,47.8,5.57,1.38
2022,10,48.0,60.6,35.3,2.92,-0.73
2022,11,38.6,48.3,28.8,3.65,-0.63
2022,12,27.3,35.2,19.4,4.28,1.32
2023,1,27.5,33.8,21.1,4.22,1.78
2023,2,22.9,33.8,12.0,1.72,-1.55
2023,3,30.2,38.8,21.7,3.35,0.51
2023,4,45.0,56.7,33.3,3.95,-0.01
2023,5,51.6,65.6,37.6,2.45,-1.5
2023,6,61.6,72.0,51.2,5.74,2.37
2023,7,69.6,79.8,59.4,9.68,7.43
