,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2002-07,0.0,77.4,62.2,92.6,0.06,-1.8,,,,,,,,,,,,,,,,,
2002-08,1.0,74.4,58.8,90.0,0.01,-1.56,,,,,,,,,,,,,,,,,
2002-09,0.0,70.9,55.8,86.0,0.11,-1.28,,,,,,,,,,,,,,,,,
2002-10,0.0,59.4,45.5,73.2,0.06,-2.26,,,,,,,,,,,,,,,,,
2002-11,0.0,52.3,40.6,64.0,3.18,0.28,,,,,,,,,,,,,,,,,
2002-12,0.0,44.0,35.1,52.9,8.14,4.55,,,,,,,,,,,,,,,,,
2003-01,0.0,50.0,39.8,60.1,1.92,-2.24,,,,,,,,,,,,,,,,,
2003-02,0.0,45.7,35.3,56.2,2.66,-0.73,,,,,,,,,,,,,,,,,
2003-03,0.0,51.4,39.7,63.0,2.77,-0.69,,,,,,,,,,,,,,,,,
2003-04,0.0,50.0,39.4,60.7,3.98,3.92,,,,,,,,,,,,,,,,,
2003-05,0.0,62.0,48.6,75.4,1.09,0.85,,,,,,,,,,,,,,,,,
2003-06,0.0,71.2,56.4,86.1,0.04,0.46,,,,,,,,,,,,,,,,,
2003-07,0.0,78.7,63.5,93.8,0.22,-0.58,,,,,,,,,,,,,,,,,
2003-08,0.0,75.0,60.8,89.2,0.57,0.5,,,,,,,,,,,,,,,,,
2003-09,1.0,72.9,57.7,88.0,0.17,-1.2,,,,,,,,,,,,,,,,,
2003-10,1.0,65.4,50.6,80.2,0.09,-2.96,,,,,,,,,,,,,,,,,
2003-11,0.0,46.8,36.9,56.7,2.35,-0.21,,,,,,,,,,,,,,,,,
2003-12,0.0,44.0,35.2,52.8,5.77,1.98,,,,,,,,,,,,,,,,,
2004-01,0.0,43.5,34.0,53.0,2.27,-1.35,,,,,,,,,,,,,,,,,
2004-02,0.0,44.2,34.9,53.6,5.88,2.66,,,,,,,,,,,,,,,,,
2004-03,0.0,56.9,43.5,70.2,1.08,-3.58,,,,,,,,,,,,,,,,,
2004-04,0.0,57.3,43.9,70.7,0.7,-1.88,,,,,,,,,,,,,,,,,
2004-05,0.0,63.2,49.2,77.2,0.45,-1.89,,,,,,,,,,,,,,,,,
2004-06,18.0,70.4,55.6,85.2,0.08,-2.62,,,,,,,,,,,,,,,,,
2004-07,88.0,76.1,61.2,91.0,0.06,-2.24,,,,,,,,,,,,,,,,,
2004-08,134.0,74.8,60.0,89.7,0.19,-0.91,,,,,,,,,,,,,,,,,
2004-09,42.0,69.4,54.2,84.5,0.14,-1.09,,,,,,,,,,,,,,,,,
2004-10,9.0,58.2,46.4,69.9,3.72,4.79,,,,,,,,,,,,,,,,,
2004-11,0.0,47.7,37.4,57.9,1.68,-0.53,,,,,,,,,,,,,,,,,
2004-12,0.0,44.6,35.2,54.1,5.51,1.82,,,,,,,,,,,,,,,,,
2005-01,0.0,44.1,35.8,52.4,5.56,2.33,,,,,,,,,,,,,,,,,
2005-02,0.0,47.1,38.1,56.1,4.03,0.56,,,,,,,,,,,,,,,,,
2005-03,0.0,51.1,40.0,62.2,3.69,0.5,,,,,,,,,,,,,,,,,
2005-04,0.0,53.0,40.4,65.6,1.79,0.33,,,,,,,,,,,,,,,,,
2005-05,0.0,62.2,49.5,74.8,2.54,3.88,,,,,,,,,,,,,,,,,
2005-06,5.0,66.2,52.6,79.9,0.67,2.96,,,,,,,,,,,,,,,,,
2005-07,76.0,78.4,63.2,93.5,0.14,3.43,,,,,,,,,,,,,,,,,
2005-08,157.0,75.8,60.6,91.0,0.29,-0.08,,,,,,,,,,,,,,,,,
2005-09,58.0,66.9,52.0,81.7,0.32,-0.32,,,,,,,,,,,,,,,,,
2005-10,8.0,59.9,46.8,73.0,1.0,-0.54,,,,,,,,,,,,,,,,,
2005-11,1.0,52.4,40.8,64.0,2.26,-0.83,,,,,,,,,,,,,,,,,
2005-12,0.0,46.1,36.6,55.5,7.81,3.88,,,,,,,,,,,,,,,,,
2006-01,0.0,44.6,35.0,54.2,4.54,1.15,,,,,,,,,,,,,,,,,
2006-02,0.0,47.7,35.3,60.1,2.69,-0.86,,,,,,,,,,,,,,,,,
2006-03,0.0,44.0,34.4,53.7,5.41,3.48,,,,,,,,,,,,,,,,,
2006-04,0.0,53.0,42.1,63.9,4.16,3.84,,,,,,,,,,,,,,,,,
2006-05,0.0,64.6,50.7,78.5,0.73,-0.14,,,,,,,,,,,,,,,,,
2006-06,1.0,73.2,58.6,87.8,0.15,-0.3,,,,,,,,,,,,,,,,,
2006-07,19.0,79.3,64.4,94.2,0.15,-1.67,,,,,,,,,,,,,,,,,
2006-08,41.0,73.8,58.5,89.2,0.06,-1.47,,,,,,,,,,,,,,,,,
2006-09,15.0,69.5,54.2,84.8,0.06,-1.37,,,,,,,,,,,,,,,,,
2006-10,5.0,58.8,45.3,72.2,0.45,-1.45,,,,,,,,,,,,,,,,,
2006-11,0.0,51.3,40.3,62.2,2.08,-0.95,,,,,,,,,,,,,,,,,
2006-12,0.0,43.9,33.1,54.7,3.13,-0.93,,,,,,,,,,,,,,,,,
2007-01,0.0,41.5,29.5,53.6,0.81,-3.81,,,,,,,,,,,,,,,,,
2007-02,0.0,46.7,36.3,57.0,4.24,-0.12,,,,,,,,,,,,,,,,,
2007-03,0.0,54.4,40.9,68.0,0.74,-3.65,,,,,,,,,,,,,,,,,
2007-04,0.0,56.3,43.1,69.4,1.27,-0.91,,,,,,,,,,,,,,,,,
2007-05,0.0,64.1,49.5,78.6,0.32,-1.81,,,,,,,,,,,,,,,,,
2007-06,12.0,70.5,55.2,85.9,0.12,-2.38,,,,,,,,,,,,,,,,,
2007-07,39.0,76.9,62.0,91.8,0.18,-1.9,,,,,,,,,,,,,,,,,
2007-08,50.0,76.1,61.1,91.1,0.12,-1.24,,,,,,,,,,,,,,,,,
2007-09,46.0,67.5,53.6,81.5,0.5,0.13,,,,,,,,,,,,,,,,,
2007-10,6.0,58.6,46.0,71.1,1.5,0.55,,,,,,,,,,,,,,,,,
2007-11,1.0,53.3,41.0,65.6,0.82,-2.67,,,,,,,,,,,,,,,,,
2007-12,0.0,41.2,31.8,50.7,3.21,-0.83,,,,,,,,,,,,,,,,,
2008-01,0.0,41.1,32.6,49.7,7.11,3.04,,,,,,,,,,,,,,,,,
2008-02,0.0,45.8,34.7,56.9,2.76,-0.66,,,,,,,,,,,,,,,,,
2008-03,0.0,50.3,37.5,63.1,0.61,-3.26,,,,,,,,,,,,,,,,,
2008-04,0.0,54.4,40.3,68.4,0.34,-2.03,,,,,,,,,,,,,,,,,
2008-05,0.0,61.7,48.3,75.1,0.54,-1.29,,,,,,,,,,,,,,,,,
2008-06,7.0,71.1,55.5,86.7,0.03,-2.25,,,,,,,,,,,,,,,,,
2008-07,65.0,76.5,61.7,91.4,0.14,-1.96,,,,,,,,,,,,,,,,,
2008-08,113.0,76.6,61.6,91.6,0.12,-1.25,,,,,,,,,,,,,,,,,
2008-09,84.0,71.8,56.3,87.3,0.04,-1.56,,,,,,,,,,,,,,,,,
2008-10,17.0,61.8,47.6,76.1,0.7,-1.35,,,,,,,,,,,,,,,,,
2008-11,5.0,53.9,42.9,64.9,2.41,-0.81,,,,,,,,,,,,,,,,,
2008-12,1.0,42.0,32.4,51.7,3.05,-0.87,,,,,,,,,,,,,,,,,
2009-01,0.0,46.9,35.5,58.2,1.27,-3.69,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-02,0.0,45.2,35.4,55.1,4.64,0.47,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-03,0.0,49.2,37.0,61.4,2.26,-1.05,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-04,0.0,54.3,40.7,67.9,0.57,-1.63,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-05,1.0,66.7,52.7,80.6,1.24,0.28,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-06,3.0,67.5,54.3,80.7,0.6,-0.27,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-07,7.0,77.6,62.2,93.0,0.05,-0.68,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-08,24.0,74.8,59.4,90.2,0.12,-1.06,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-09,23.0,73.0,57.6,88.4,0.09,-1.46,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-10,9.0,58.1,45.5,70.8,2.07,1.69,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-11,0.0,50.9,38.6,63.2,0.99,-2.22,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2009-12,0.0,41.8,32.2,51.3,3.15,-0.93,4835153.0,6017170.0,5609862.0,1696441.0,4604605.0,5576471.0,5694071.0,2274754.0,36308527.0,18158626.0,18149901.0,22258042.0,2249404.0,283031.0,4473292.0,132535.0,12187191.0
2010-01,0.0,45.2,36.6,53.7,6.48,2.0,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-02,0.0,46.8,37.5,56.1,3.65,0.2,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-03,0.0,49.0,37.2,60.9,2.19,-1.12,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-04,0.0,50.9,39.0,62.8,3.47,3.06,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-05,0.0,56.9,44.0,69.8,1.07,1.22,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-06,2.0,69.1,55.1,83.2,0.26,1.77,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-07,12.0,76.1,61.2,91.0,0.07,0.62,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-08,25.0,73.4,58.2,88.6,0.1,-0.64,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-09,24.0,70.4,54.9,86.0,0.16,-0.99,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-10,7.0,60.5,49.1,71.9,3.0,3.17,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-11,2.0,48.6,37.6,59.6,2.6,0.17,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2010-12,0.0,45.8,37.7,53.8,8.13,4.47,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0
2011-01,0.0,45.2,34.6,55.7,1.28,-2.53,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-02,0.0,43.4,32.3,54.6,3.34,0.13,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-03,0.0,48.7,38.6,58.9,6.41,4.21,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-04,0.0,53.4,41.1,65.7,1.1,-0.73,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-05,0.0,57.6,44.8,70.3,1.44,1.79,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-06,1.0,66.9,53.3,80.5,0.92,2.67,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-07,9.0,74.2,60.0,88.4,0.22,2.31,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-08,36.0,75.2,59.8,90.5,0.1,0.17,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-09,50.0,72.2,57.3,87.2,0.28,-0.62,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-10,14.0,61.4,48.4,74.3,1.54,0.31,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-11,0.0,48.2,37.5,58.9,1.69,-1.11,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2011-12,0.0,42.8,30.6,55.0,0.47,-3.68,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0
2012-01,0.0,46.5,34.4,58.6,3.12,-2.42,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-02,0.0,46.5,35.0,58.0,1.22,-3.44,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-03,0.0,48.8,37.3,60.4,4.74,1.61,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-04,0.0,55.8,43.1,68.4,2.48,1.01,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-05,0.0,63.9,49.2,78.6,0.2,-1.19,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-06,3.0,69.3,54.3,84.3,0.32,-0.3,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-07,18.0,74.7,59.7,89.6,0.26,-0.24,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-08,94.0,77.8,62.7,92.8,0.3,-0.06,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-09,124.0,73.1,57.8,88.3,0.1,-1.39,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-10,52.0,62.2,48.9,75.4,0.99,-0.85,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-11,5.0,52.5,41.4,63.6,3.57,0.73,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2012-12,1.0,43.0,34.3,51.8,6.15,2.59,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0
2013-01,0.0,42.1,31.0,53.2,1.19,-2.39,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-02,1.0,45.3,33.1,57.6,0.58,-2.84,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-03,0.0,53.8,41.0,66.5,1.33,-2.84,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-04,0.0,58.2,44.7,71.7,0.71,-1.95,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-05,1.0,63.8,50.1,77.5,0.62,-1.31,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-06,2.0,72.4,57.6,87.2,0.38,-1.82,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-07,60.0,78.0,63.4,92.7,0.28,-1.72,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-08,61.0,74.4,59.8,89.0,0.38,-0.24,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-09,93.0,69.3,55.6,83.1,0.77,0.87,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-10,17.0,58.5,44.5,72.5,0.26,-1.77,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-11,2.0,51.9,40.2,63.7,0.99,-2.32,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2013-12,0.0,44.1,32.0,56.2,0.44,-3.95,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0
2014-01,0.0,50.1,37.2,63.0,0.54,-5.89,4708767.0,6170334.0,6006012.0,2026406.0,4503521.0,5887942.0,6172437.0,2591501.0,38066920.0,18911519.0,19155401.0,23650913.0,2262323.0,287360.0,5130536.0,147286.0,12617280.0
2014-02,0.0,49.8,39.0,60.6,4.02,-1.79,4708767.0,6170334.0,6006012.0,2026406.0,4503521.0,5887942.0,6172437.0,2591501.0,38066920.0,18911519.0,19155401.0,23650913.0,2262323.0,287360.0,5130536.0,147286.0,12617280.0
2014-03,1.0,53.5,41.6,65.3,3.28,-0.95,4708767.0,6170334.0,6006012.0,2026406.0,4503521.0,5887942.0,6172437.0,2591501.0,38066920.0,18911519.0,19155401.0,23650913.0,2262323.0,287360.0,5130536.0,147286.0,12617280.0
2014-04,0.0,57.7,44.4,71.0,1.06,-1.56,4708767.0,6170334.0,6006012.0,2026406.0,4503521.0,5887942.0,6172437.0,2591501.0,38066920.0,18911519.0,19155401.0,23650913.0,2262323.0,287360.0,5130536.0,147286.0,12617280.0
2014-05,1.0,64.6,50.5,78.8,0.35,-3.27,4708767.0,6170334.0,6006012.0,2026406.0,4503521.0,5887942.0,6172437.0,2591501.0,38066920.0,18911519.0,19155401.0,23650913.0,2262323.0,287360.0,5130536.0,147286.0,12617280.0
2014-06,11.0,71.9,56.6,87.1,0.06,-4.01,4708767.0,6170334.0,6006012.0,2026406.0,4503521.0,5887942.0,6172437.0,2591501.0,38066920.0,18911519.0,19155401.0,23650913.0,2262323.0,287360.0,5130536.0,147286.0,12617280.0
2014-07,61.0,78.4,64.0,92.7,0.22,-2.83,4708767.0,6170334.0,6006012.0,2026406.0,4503521.0,5887942.0,6172437.0,2591501.0,38066920.0,18911519.0,19155401.0,23650913.0,2262323.0,287360.0,5130536.0,147286.0,12617280.0
