year,month,tavg,tmax,tmin,pcp,zndx
2007,5,56.2,69.8,42.6,1.92,-2.68
2007,6,65.7,78.2,53.2,2.91,-1.69
2007,7,66.7,77.5,55.8,4.71,1.43
2007,8,67.8,79.0,56.5,2.55,-2.57
2007,9,62.0,74.0,50.0,3.31,-1.51
2007,10,54.9,65.0,44.8,5.01,0.44
2007,11,35.9,44.0,27.7,4.25,1.02
2007,12,25.9,32.9,19.0,4.83,2.62
2008,1,25.9,34.0,17.7,2.06,-1.17
2008,2,23.5,32.2,14.8,5.28,5.02
2008,3,29.3,39.0,19.6,5.15,3.71
2008,4,48.4,61.3,35.5,2.81,-2.13
2008,5,51.7,63.8,39.6,2.28,-1.4
2008,6,66.6,77.1,56.2,4.38,0.56
2008,7,69.1,79.5,58.7,5.52,2.9
2008,8,64.8,75.4,54.2,4.06,1.46
2008,9,60.7,71.4,50.1,3.39,-0.04
2008,10,46.4,57.1,35.7,4.74,2.81
2008,11,36.4,43.8,29.0,2.77,-0.54
2008,12,26.5,35.1,18.0,5.29,3.34
2009,1,15.0,24.2,5.8,2.53,-0.4
2009,2,24.7,34.4,15.0,1.68,-1.6
2009,3,33.1,43.8,22.4,2.81,-0.44
2009,4,45.8,57.5,34.1,2.51,-2.1
2009,5,55.1,66.8,43.4,4.64,1.27
2009,6,62.1,72.2,52.0,5.03,2.38
2009,7,65.2,74.9,55.4,5.51,3.58
2009,8,67.9,77.9,57.9,5.05,2.71
2009,9,58.4,69.3,47.5,2.49,-0.81
2009,10,45.9,54.3,37.6,4.42,2.42
2009,11,41.8,50.9,32.6,2.06,-2.31
2009,12,25.2,32.4,18.0,3.64,0.74
2010,1,21.8,29.2,14.3,2.41,-0.59
2010,2,24.1,30.4,17.7,2.72,0.31
2010,3,38.2,47.8,28.6,3.64,0.1
2010,4,49.2,62.0,36.4,2.09,-3.6
2010,5,58.6,71.1,46.2,2.63,-2.13
2010,6,65.1,75.4,54.8,5.57,2.55
2010,7,71.4,82.4,60.4,4.02,0.16
2010,8,68.2,78.4,58.0,4.47,1.28
2010,9,60.9,70.9,50.9,3.3,-0.56
2010,10,48.5,57.9,39.1,6.9,4.87
2010,11,37.9,46.7,29.2,2.86,-0.59
2010,12,23.1,29.4,16.9,3.31,0.22
2011,1,18.6,26.6,10.6,2.01,-1.26
2011,2,21.8,32.3,11.3,3.53,1.8
2011,3,30.9,40.2,21.7,4.51,2.62
2011,4,45.0,54.8,35.1,6.78,5.78
2011,5,58.0,67.9,48.1,6.17,2.87
2011,6,65.1,75.5,54.6,4.25,0.67
2011,7,71.4,83.1,59.7,2.55,-2.2
2011,8,67.6,77.8,57.3,7.76,6.73
2011,9,62.6,71.7,53.6,7.12,5.26
2011,10,49.6,58.6,40.6,4.61,2.38
2011,11,43.1,52.8,33.3,2.98,-1.08
2011,12,31.8,39.7,23.9,3.44,0.42
2012,1,26.0,34.6,17.4,3.29,0.86
2012,2,29.9,37.9,21.8,1.27,-2.36
2012,3,43.3,54.6,32.0,1.97,-3.67
2012,4,43.9,55.1,32.7,2.9,-0.98
2012,5,60.5,72.0,49.0,4.12,-0.41
2012,6,64.6,75.5,53.7,3.34,-0.63
2012,7,71.4,83.2,59.5,3.14,-1.35
2012,8,68.4,79.9,57.0,3.19,-1.7
2012,9,59.9,70.9,49.0,4.91,1.16
2012,10,50.9,59.6,42.3,4.94,1.74
2012,11,35.7,43.9,27.6,1.18,-2.87
2012,12,31.6,38.3,24.9,5.31,3.38
2013,1,24.3,33.0,15.6,2.12,-1.07
2013,2,23.3,31.1,15.6,2.38,-0.32
2013,3,30.6,38.5,22.7,1.8,-1.99
2013,4,43.4,54.4,32.4,3.1,-0.52
2013,5,57.2,69.6,45.0,4.31,0.44
2013,6,64.0,74.1,53.9,7.46,5.73
2013,7,71.2,80.9,61.4,4.62,1.15
2013,8,65.8,76.4,55.1,3.85,0.82
2013,9,58.3,69.6,47.1,3.5,0.23
2013,10,50.8,61.0,40.6,3.21,0.01
2013,11,34.4,43.0,25.8,4.03,1.62
2013,12,25.4,33.3,17.5,3.61,0.69
2014,1,16.9,26.4,7.4,2.6,-0.28
2014,2,18.8,28.0,9.5,2.92,0.68
2014,3,23.6,34.4,12.9,3.05,0.13
2014,4,43.5,55.4,31.7,3.57,0.31
2014,5,56.7,67.8,45.5,4.64,0.99
2014,6,65.0,76.2,53.8,5.11,1.99
2014,7,67.4,77.7,57.0,5.33,2.92
2014,8,65.3,75.7,54.8,3.69,0.77
2014,9,60.1,71.2,49.1,2.12,-1.8
2014,10,51.3,60.1,42.5,3.98,0.63
2014,11,35.3,42.8,27.7,2.72,-0.48
2014,12,30.2,36.1,24.4,3.49,0.5
2015,1,16.2,26.4,5.9,2.34,-0.71
2015,2,9.2,20.2,-1.8,2.0,-1.01
2015,3,25.5,35.8,15.2,1.61,-2.32
2015,4,43.3,54.4,32.1,3.02,-0.64
2015,5,61.0,74.2,47.8,2.75,-2.39
2015,6,63.0,73.0,52.9,7.69,6.08
2015,7,68.1,79.0,57.2,3.6,0.04
2015,8,67.5,78.4,56.6,3.07,-1.07
2015,9,65.0,76.4,53.5,4.75,0.56
2015,10,47.4,57.6,37.4,3.7,0.78
2015,11,42.8,52.6,33.0,2.05,-2.45
2015,12,39.3,46.5,32.0,4.06,0.53
2016,1,23.7,32.0,15.4,1.73,-1.72
2016,2,26.7,36.4,17.0,4.36,3.33
2016,3,37.7,48.5,26.8,2.13,-2.38
2016,4,41.3,53.2,29.5,2.56,-1.04
2016,5,55.7,67.5,44.0,2.53,-1.75
2016,6,64.1,76.3,51.8,2.87,-1.33
2016,7,70.4,81.8,58.9,3.4,-1.1
2016,8,70.9,81.6,60.2,4.54,0.11
2016,9,62.9,74.9,50.9,2.49,-2.74
2016,10,50.5,60.0,41.0,5.43,1.57
2016,11,40.2,49.3,31.2,2.66,-1.41
2016,12,27.6,34.8,20.4,3.47,0.47
2017,1,27.9,34.9,21.0,3.4,1.04
2017,2,30.6,39.7,21.4,3.0,0.83
2017,3,28.2,37.7,18.7,3.44,0.8
2017,4,48.8,59.6,37.9,4.85,1.46
2017,5,54.0,63.8,44.2,5.85,3.13
2017,6,63.9,74.6,53.3,4.85,1.79
2017,7,68.1,77.8,58.3,5.24,2.66
2017,8,65.6,76.6,54.7,3.46,0.3
2017,9,62.3,73.6,51.0,2.42,-1.8
2017,10,54.8,65.7,43.9,5.55,2.16
2017,11,36.2,44.9,27.4,2.76,-0.53
2017,12,22.6,30.1,15.2,2.56,-0.97
2018,1,19.1,28.8,9.5,3.45,1.12
2018,2,29.4,38.8,19.9,3.18,1.16
2018,3,29.9,37.8,21.9,3.0,0.05
2018,4,37.8,47.3,28.3,3.86,2.03
2018,5,60.0,72.3,47.8,2.76,-2.2
2018,6,63.4,74.4,52.3,3.28,-0.64
2018,7,71.2,82.7,59.6,4.62,0.75
2018,8,70.4,79.7,61.2,5.36,2.03
2018,9,63.6,72.7,54.5,5.13,1.48
2018,10,47.7,55.7,39.8,4.73,2.54
2018,11,33.3,39.5,27.0,5.94,4.66
2018,12,28.5,35.8,21.2,3.27,0.15
2019,1,19.4,28.8,10.1,4.43,2.74
2019,2,24.2,33.2,15.2,2.72,0.31
2019,3,29.5,39.6,19.4,1.95,-1.74
2019,4,44.5,55.2,33.8,4.35,1.5
2019,5,54.2,64.2,44.3,5.33,2.38
2019,6,62.9,74.1,51.8,5.01,2.21
2019,7,71.0,81.8,60.3,3.67,-0.33
2019,8,66.6,77.8,55.5,3.91,0.5
2019,9,60.3,71.6,49.1,2.81,-1.34
2019,10,50.2,59.9,40.5,6.6,3.9
2019,11,32.8,40.6,25.1,3.43,0.9
2019,12,27.3,35.1,19.5,4.01,1.32
2020,1,27.7,35.7,19.7,2.78,0.02
2020,2,26.6,34.7,18.6,3.03,0.88
2020,3,37.2,46.8,27.6,2.89,-1.0
2020,4,41.1,50.6,31.5,3.15,0.07
2020,5,54.2,65.9,42.5,3.03,-0.8
2020,6,65.2,77.1,53.2,2.38,-2.19
2020,7,72.9,83.7,62.2,4.1,-0.44
2020,8,68.6,79.5,57.7,4.61,0.8
2020,9,59.6,70.7,48.4,2.58,-1.95
2020,10,49.0,58.2,39.8,3.95,0.05
2020,11,41.9,51.3,32.4,2.78,-1.97
2020,12,29.8,36.6,23.0,4.0,1.31
2021,1,24.0,30.2,17.8,2.06,-1.17
2021,2,21.7,30.3,13.1,2.34,-0.39
2021,3,35.0,46.8,23.1,1.74,-2.57
2021,4,45.7,56.9,34.6,3.46,-0.36
2021,5,54.7,66.4,43.0,3.04,-0.87
2021,6,67.1,78.4,55.8,3.36,-1.04
2021,7,67.7,76.9,58.5,8.1,7.08
2021,8,70.4,80.0,60.9,5.33,2.74
2021,9,61.7,71.5,52.0,4.92,2.21
2021,10,54.8,63.1,46.5,6.6,4.32
2021,11,37.0,45.5,28.4,2.67,-0.76
2021,12,32.8,40.1,25.6,2.63,-0.94
2022,1,15.8,26.6,5.0,2.06,-1.17
2022,2,23.8,34.9,12.6,3.84,2.37
2022,3,33.7,44.0,23.5,3.07,-0.09
2022,4,43.8,54.2,33.4,4.65,2.2
2022,5,58.6,70.8,46.3,3.17,-1.38
2022,6,63.8,75.0,52.5,3.8,0.16
2022,7,69.7,81.4,58.0,3.28,-0.79
2022,8,70.1,81.2,59.0,3.66,-1.03
2022,9,60.5,69.6,51.3,5.07,1.45
2022,10,49.0,60.7,37.3,2.39,-1.15
2022,11,40.9,49.8,32.0,3.87,0.06
2022,12,29.0,36.4,21.6,4.25,1.7
2023,1,30.6,36.6,24.6,4.02,2.07
2023,2,28.2,38.5,17.8,2.04,-0.94
2023,3,32.6,41.2,24.0,3.22,0.34
2023,4,48.0,60.1,35.8,3.91,-0.05
2023,5,53.9,67.2,40.6,2.27,-1.79
2023,6,63.2,73.8,52.5,3.88,0.36
2023,7,70.7,80.9,60.5,6.61,4.34
2023,8,66.0,75.4,56.4,5.6,4.06
