,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2003-04,0.0,35.7,31.1,53.2,2.05,-0.41,,,,,,,,,,,,,,,,,
2003-05,0.0,49.6,41.9,64.4,3.57,0.93,,,,,,,,,,,,,,,,,
2003-06,1.0,61.2,52.1,74.6,4.73,1.33,,,,,,,,,,,,,,,,,
2003-07,3.0,65.9,57.3,79.7,3.19,-0.02,,,,,,,,,,,,,,,,,
2003-08,28.0,66.0,57.9,80.3,1.41,-4.04,,,,,,,,,,,,,,,,,
2003-09,16.0,58.4,46.2,70.7,2.9,-0.4,,,,,,,,,,,,,,,,,
2003-10,0.0,44.6,35.8,56.7,1.14,-2.1,,,,,,,,,,,,,,,,,
2003-11,0.0,35.4,18.8,45.1,0.96,-1.86,,,,,,,,,,,,,,,,,
2003-12,0.0,23.0,12.7,35.4,0.69,-1.53,,,,,,,,,,,,,,,,,
2004-01,0.0,6.4,-4.3,22.0,0.76,-1.42,,,,,,,,,,,,,,,,,
2004-02,0.0,18.0,7.2,32.4,0.82,-0.95,,,,,,,,,,,,,,,,,
2004-03,0.0,28.7,21.3,42.9,1.55,-0.85,,,,,,,,,,,,,,,,,
2004-04,0.0,39.6,30.4,55.9,1.37,-1.74,,,,,,,,,,,,,,,,,
2004-05,0.0,51.9,39.9,64.8,5.63,5.2,,,,,,,,,,,,,,,,,
2004-06,0.0,57.5,49.3,73.3,2.76,-1.28,,,,,,,,,,,,,,,,,
2004-07,3.0,64.6,55.6,77.6,4.19,1.72,,,,,,,,,,,,,,,,,
2004-08,7.0,64.6,49.7,74.1,2.88,0.14,,,,,,,,,,,,,,,,,
2004-09,3.0,56.2,51.3,75.8,5.52,3.91,,,,,,,,,,,,,,,,,
2004-10,0.0,45.5,37.4,58.5,2.88,2.46,,,,,,,,,,,,,,,,,
2004-11,0.0,33.2,25.3,45.8,0.63,-0.11,,,,,,,,,,,,,,,,,
2004-12,0.0,19.1,7.8,31.2,0.88,1.02,,,,,,,,,,,,,,,,,
2005-01,0.0,11.5,-1.8,25.9,1.39,2.24,,,,,,,,,,,,,,,,,
2005-02,0.0,19.6,10.5,33.3,0.75,0.77,,,,,,,,,,,,,,,,,
2005-03,0.0,25.0,14.9,37.9,0.78,-0.63,,,,,,,,,,,,,,,,,
2005-04,0.0,41.1,35.4,58.9,1.91,-1.56,,,,,,,,,,,,,,,,,
2005-05,0.0,47.2,42.4,63.6,4.06,2.2,,,,,,,,,,,,,,,,,
2005-06,1.0,63.2,57.1,81.2,5.61,2.0,,,,,,,,,,,,,,,,,
2005-07,2.0,66.6,59.2,82.6,2.59,-1.32,,,,,,,,,,,,,,,,,
2005-08,7.0,65.5,54.9,80.2,3.42,-0.15,,,,,,,,,,,,,,,,,
2005-09,7.0,58.5,49.9,75.8,4.46,1.96,,,,,,,,,,,,,,,,,
2005-10,1.0,47.2,37.4,60.3,2.96,1.81,,,,,,,,,,,,,,,,,
2005-11,0.0,35.3,23.7,46.0,2.57,3.53,,,,,,,,,,,,,,,,,
2005-12,0.0,21.3,10.2,28.3,1.1,1.53,,,,,,,,,,,,,,,,,
2006-01,0.0,22.6,17.3,35.9,0.5,0.16,,,,,,,,,,,,,,,,,
2006-02,0.0,19.0,1.9,30.6,0.54,0.25,,,,,,,,,,,,,,,,,
2006-03,0.0,29.0,20.9,42.2,1.69,1.41,,,,,,,,,,,,,,,,,
2006-04,0.0,42.3,36.8,60.1,2.64,-0.44,,,,,,,,,,,,,,,,,
2006-05,0.0,53.2,45.8,67.2,2.64,-1.23,,,,,,,,,,,,,,,,,
2006-06,0.0,63.3,53.6,76.5,2.65,-2.63,,,,,,,,,,,,,,,,,
2006-07,12.0,68.9,60.3,83.0,2.0,-3.81,,,,,,,,,,,,,,,,,
2006-08,13.0,61.7,56.1,79.1,3.62,-0.91,,,,,,,,,,,,,,,,,
2006-09,6.0,56.1,45.4,67.7,3.16,0.0,,,,,,,,,,,,,,,,,
2006-10,0.0,44.9,32.0,53.8,1.19,-1.37,,,,,,,,,,,,,,,,,
2006-11,0.0,38.9,22.7,46.1,0.86,-2.11,,,,,,,,,,,,,,,,,
2006-12,0.0,27.8,15.8,37.6,1.29,-0.24,,,,,,,,,,,,,,,,,
2007-01,0.0,17.3,5.8,31.0,0.44,-1.89,,,,,,,,,,,,,,,,,
2007-02,0.0,11.6,-1.6,23.3,1.08,-0.23,,,,,,,,,,,,,,,,,
2007-03,0.0,25.8,22.0,45.0,2.17,0.98,,,,,,,,,,,,,,,,,
2007-04,0.0,37.0,29.5,52.4,2.39,0.67,,,,,,,,,,,,,,,,,
2007-05,0.0,51.2,46.3,71.1,3.04,-0.94,,,,,,,,,,,,,,,,,
2007-06,1.0,61.1,55.7,80.1,3.58,-1.39,,,,,,,,,,,,,,,,,
2007-07,12.0,64.6,58.6,80.3,2.17,-2.69,,,,,,,,,,,,,,,,,
2007-08,23.0,63.5,55.3,80.2,4.1,0.41,,,,,,,,,,,,,,,,,
2007-09,8.0,57.2,47.4,73.7,4.05,1.26,,,,,,,,,,,,,,,,,
2007-10,0.0,49.6,40.1,64.0,4.68,3.98,,,,,,,,,,,,,,,,,
2007-11,0.0,31.7,22.3,42.8,0.28,-0.92,,,,,,,,,,,,,,,,,
2007-12,0.0,18.0,3.3,30.6,1.23,1.59,,,,,,,,,,,,,,,,,
2008-01,0.0,18.6,-1.3,30.0,0.21,-0.51,,,,,,,,,,,,,,,,,
2008-02,0.0,18.5,-1.4,27.3,0.4,-0.1,,,,,,,,,,,,,,,,,
2008-03,0.0,23.1,13.4,36.8,0.77,-0.66,,,,,,,,,,,,,,,,,
2008-04,0.0,41.5,29.0,57.3,3.3,2.68,,,,,,,,,,,,,,,,,
2008-05,0.0,50.0,39.0,63.8,2.82,0.22,,,,,,,,,,,,,,,,,
2008-06,0.0,61.2,51.8,75.8,4.88,1.71,,,,,,,,,,,,,,,,,
2008-07,0.0,67.7,56.8,79.5,2.99,-0.3,,,,,,,,,,,,,,,,,
2008-08,2.0,63.1,54.4,78.9,2.12,-2.26,,,,,,,,,,,,,,,,,
2008-09,0.0,56.2,47.6,71.8,3.36,0.48,,,,,,,,,,,,,,,,,
2008-10,0.0,44.2,36.1,56.7,3.46,2.41,,,,,,,,,,,,,,,,,
2008-11,0.0,35.0,23.2,42.6,1.55,1.22,,,,,,,,,,,,,,,,,
2008-12,0.0,20.2,-3.4,28.4,1.48,2.41,,,,,,,,,,,,,,,,,
2009-01,0.0,7.9,-9.2,21.6,0.6,0.4,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-02,0.0,18.9,4.7,32.4,1.04,1.48,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-03,0.0,26.2,16.1,42.2,2.6,3.45,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-04,0.0,41.9,31.2,53.8,1.6,-0.92,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-05,0.0,51.1,40.2,66.1,1.74,-2.08,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-06,0.0,58.7,51.0,73.7,3.35,-0.95,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-07,0.0,63.0,53.1,74.5,2.77,-0.59,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-08,1.0,66.1,53.2,75.8,3.88,0.86,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-09,0.0,54.9,51.0,72.7,1.38,-3.23,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-10,0.0,41.2,33.3,52.4,5.06,5.55,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-11,0.0,38.5,28.8,49.5,0.75,-0.63,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009-12,0.0,21.9,4.9,30.1,1.62,2.73,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2010-01,0.0,20.3,0.5,27.5,0.89,1.08,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-02,0.0,24.6,1.7,30.4,0.58,0.35,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-03,0.0,34.6,25.9,49.3,0.95,-1.1,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-04,0.0,44.9,36.6,61.8,1.35,-3.09,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-05,0.0,54.6,44.2,70.2,3.15,-0.27,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-06,0.0,60.8,53.7,75.2,5.21,1.83,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-07,2.0,69.2,59.4,82.4,4.95,2.66,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-08,1.0,65.2,59.3,81.3,4.55,1.8,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-09,1.0,58.3,45.0,68.3,6.41,6.82,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-10,0.0,45.2,37.3,60.9,2.25,1.26,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-11,0.0,34.5,22.0,46.6,1.38,1.69,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010-12,0.0,23.4,4.1,28.7,1.77,3.08,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2011-01,0.0,15.9,-3.8,24.3,1.05,1.45,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-02,0.0,16.2,2.9,29.9,0.68,0.6,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-03,0.0,26.8,13.7,38.2,1.19,0.29,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-04,0.0,39.0,32.0,52.0,2.7,1.16,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-05,0.0,51.9,42.8,65.7,4.14,2.08,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-06,0.0,60.2,53.2,75.6,4.18,0.48,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-07,0.0,67.6,61.8,84.6,4.68,1.84,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-08,1.0,64.8,56.6,79.5,2.73,-1.21,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-09,0.0,59.0,45.3,69.3,1.21,-2.58,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-10,0.0,47.6,38.8,59.9,0.98,-2.57,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-11,0.0,38.8,23.5,48.0,0.34,-3.02,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2011-12,0.0,26.0,14.3,36.3,0.47,-2.21,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
2012-01,0.0,18.2,9.3,32.8,0.56,-2.26,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-02,0.0,21.4,12.9,36.0,1.18,-0.64,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-03,0.0,34.3,30.9,55.4,1.63,-3.43,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-04,0.0,42.2,33.8,55.8,2.76,-0.55,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-05,1.0,53.8,46.4,71.9,5.96,4.23,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-06,0.0,60.2,54.7,79.0,4.36,0.11,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-07,8.0,67.6,62.6,86.0,3.28,-0.83,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-08,18.0,67.4,53.9,79.2,2.04,-2.74,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-09,7.0,55.9,42.8,70.5,0.61,-4.02,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-10,0.0,48.2,33.6,56.8,1.88,-0.58,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-11,0.0,32.7,22.4,44.0,0.87,-1.96,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2012-12,0.0,24.4,8.6,36.6,1.04,-0.68,655680.0,787463.0,894070.0,301286.0,624652.0,763512.0,898208.0,388210.0,5313081.0,2638499.0,2674582.0,4570137.0,271953.0,56770.0,216159.0,2087.0,2101875.0
2013-01,0.0,15.8,1.7,30.7,1.01,-0.55,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-02,0.0,20.0,3.2,28.8,1.16,0.42,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-03,0.0,30.3,10.1,36.2,1.7,0.73,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-04,0.0,39.1,24.8,49.0,3.05,3.29,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-05,0.0,52.3,42.0,69.0,4.39,2.61,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-06,0.0,60.8,53.3,75.0,5.22,2.06,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-07,9.0,68.3,58.1,79.8,2.86,-0.61,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-08,8.0,63.7,55.6,78.3,1.84,-2.99,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-09,14.0,56.7,50.0,71.1,2.45,-1.59,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-10,0.0,47.3,36.0,58.6,3.34,1.9,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-11,0.0,32.3,18.7,41.2,0.62,-1.29,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2013-12,0.0,17.0,-4.3,26.4,1.37,1.08,655186.0,788957.0,899994.0,311521.0,625194.0,765085.0,904457.0,397346.0,5347740.0,2655658.0,2692082.0,4575991.0,279944.0,57479.0,222761.0,2259.0,2107232.0
2014-01,0.0,14.2,-9.0,20.3,0.8,0.46,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-02,0.0,15.7,-7.2,22.2,0.86,1.04,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-03,0.0,18.1,8.7,32.5,0.87,-0.43,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-04,0.0,38.7,27.9,52.2,3.7,3.66,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-05,0.0,51.7,43.3,66.1,3.51,0.83,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-06,0.0,61.6,54.8,76.4,8.07,6.43,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-07,1.0,67.2,55.9,76.0,2.5,-0.86,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-08,4.0,64.4,56.9,76.7,3.72,0.4,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-09,1.0,56.4,47.7,69.9,2.36,-0.81,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-10,0.0,48.5,36.1,56.0,1.19,-1.38,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-11,0.0,31.8,13.3,37.0,0.81,-1.39,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
2014-12,0.0,26.0,14.2,34.2,0.73,-0.76,655237.0,793708.0,902841.0,322568.0,624785.0,769622.0,907086.0,407814.0,5383661.0,2674354.0,2709307.0,4585781.0,290545.0,56490.0,230798.0,2166.0,2115337.0
