,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2002-08,6.0,72.8,56.4,78.5,4.58,0.96,,,,,,,,,,,,,,,,,
2002-09,13.0,67.5,50.4,72.7,4.57,0.81,,,,,,,,,,,,,,,,,
2002-10,2.0,54.5,33.4,50.7,3.93,3.58,,,,,,,,,,,,,,,,,
2002-11,0.0,41.2,23.1,39.8,0.39,-1.32,,,,,,,,,,,,,,,,,
2002-12,0.0,32.7,16.3,32.2,0.58,-0.87,,,,,,,,,,,,,,,,,
2003-01,0.0,25.5,4.9,22.5,0.36,-1.2,,,,,,,,,,,,,,,,,
2003-02,0.0,30.5,2.6,24.8,0.64,-0.62,,,,,,,,,,,,,,,,,
2003-03,0.0,45.0,18.3,39.9,1.85,0.36,,,,,,,,,,,,,,,,,
2003-04,0.0,53.4,30.4,54.7,2.76,0.29,,,,,,,,,,,,,,,,,
2003-05,0.0,59.8,41.6,65.9,4.82,2.3,,,,,,,,,,,,,,,,,
2003-06,0.0,65.1,51.1,75.1,3.35,-0.8,,,,,,,,,,,,,,,,,
2003-07,0.0,71.2,56.7,80.0,3.28,-0.29,,,,,,,,,,,,,,,,,
2003-08,3.0,72.4,57.9,82.4,1.96,-3.54,,,,,,,,,,,,,,,,,
2003-09,4.0,63.6,47.8,70.9,3.15,-1.43,,,,,,,,,,,,,,,,,
2003-10,0.0,51.9,35.3,58.3,1.37,-2.21,,,,,,,,,,,,,,,,,
2003-11,0.0,47.8,25.1,40.6,3.17,0.05,,,,,,,,,,,,,,,,,
2003-12,0.0,32.8,16.7,32.8,1.31,-0.57,,,,,,,,,,,,,,,,,
2004-01,0.0,27.5,2.3,19.2,0.81,-0.49,,,,,,,,,,,,,,,,,
2004-02,0.0,32.8,11.0,30.6,1.66,1.46,,,,,,,,,,,,,,,,,
2004-03,0.0,44.8,24.8,42.4,3.08,2.37,,,,,,,,,,,,,,,,,
2004-04,0.0,52.0,31.9,57.2,2.17,-1.11,,,,,,,,,,,,,,,,,
2004-05,0.0,65.9,41.6,64.6,7.54,6.58,,,,,,,,,,,,,,,,,
2004-06,0.0,67.6,50.7,73.2,4.57,1.08,,,,,,,,,,,,,,,,,
2004-07,0.0,71.1,55.9,77.7,3.1,-0.25,,,,,,,,,,,,,,,,,
2004-08,4.0,68.8,51.2,73.2,3.05,-0.37,,,,,,,,,,,,,,,,,
2004-09,1.0,65.6,50.9,75.2,2.17,-2.4,,,,,,,,,,,,,,,,,
2004-10,0.0,55.2,38.0,58.4,3.61,1.43,,,,,,,,,,,,,,,,,
2004-11,0.0,46.9,28.4,45.0,1.65,-0.73,,,,,,,,,,,,,,,,,
2004-12,0.0,34.4,11.9,29.0,1.5,0.87,,,,,,,,,,,,,,,,,
2005-01,0.0,34.5,5.8,22.6,1.66,1.38,,,,,,,,,,,,,,,,,
2005-02,0.0,36.0,16.1,33.5,1.24,0.6,,,,,,,,,,,,,,,,,
2005-03,0.0,37.6,16.1,38.7,1.22,-0.81,,,,,,,,,,,,,,,,,
2005-04,0.0,53.1,34.7,60.7,1.6,-2.71,,,,,,,,,,,,,,,,,
2005-05,0.0,56.3,41.9,63.4,2.61,-0.92,,,,,,,,,,,,,,,,,
2005-06,0.0,70.3,57.8,81.0,3.81,-1.3,,,,,,,,,,,,,,,,,
2005-07,2.0,74.1,58.7,82.7,3.08,-1.23,,,,,,,,,,,,,,,,,
2005-08,2.0,73.8,56.5,79.8,2.7,-2.43,,,,,,,,,,,,,,,,,
2005-09,6.0,67.3,51.2,75.5,3.77,-1.21,,,,,,,,,,,,,,,,,
2005-10,1.0,55.1,38.7,60.5,2.92,-0.2,,,,,,,,,,,,,,,,,
2005-11,0.0,45.0,25.6,43.4,2.92,0.28,,,,,,,,,,,,,,,,,
2005-12,0.0,30.0,11.8,24.8,1.02,-0.44,,,,,,,,,,,,,,,,,
2006-01,0.0,39.4,21.1,34.4,1.4,0.86,,,,,,,,,,,,,,,,,
2006-02,0.0,33.0,8.6,28.1,0.75,-0.4,,,,,,,,,,,,,,,,,
2006-03,0.0,41.2,22.1,41.2,2.09,0.8,,,,,,,,,,,,,,,,,
2006-04,0.0,55.7,36.4,61.7,2.62,-1.25,,,,,,,,,,,,,,,,,
2006-05,0.0,57.7,45.7,67.3,4.16,0.76,,,,,,,,,,,,,,,,,
2006-06,0.0,66.6,52.6,77.5,2.22,-2.71,,,,,,,,,,,,,,,,,
2006-07,1.0,72.3,60.3,85.4,3.5,-1.12,,,,,,,,,,,,,,,,,
2006-08,6.0,73.1,57.1,78.9,4.34,-0.05,,,,,,,,,,,,,,,,,
2006-09,4.0,61.6,45.7,67.1,3.19,-0.82,,,,,,,,,,,,,,,,,
2006-10,0.0,51.0,32.7,53.0,2.32,0.16,,,,,,,,,,,,,,,,,
2006-11,0.0,45.4,28.4,44.4,1.71,-1.21,,,,,,,,,,,,,,,,,
2006-12,0.0,39.4,20.2,34.2,1.78,0.74,,,,,,,,,,,,,,,,,
2007-01,0.0,35.5,12.3,28.3,0.93,-0.07,,,,,,,,,,,,,,,,,
2007-02,0.0,24.2,2.8,20.6,1.11,0.34,,,,,,,,,,,,,,,,,
2007-03,0.0,46.5,24.2,45.0,2.29,0.72,,,,,,,,,,,,,,,,,
2007-04,0.0,49.6,31.5,54.2,2.48,-0.22,,,,,,,,,,,,,,,,,
2007-05,0.0,62.9,46.3,71.9,2.62,-2.1,,,,,,,,,,,,,,,,,
2007-06,0.0,69.2,54.4,79.4,2.99,-2.16,,,,,,,,,,,,,,,,,
2007-07,1.0,69.7,57.3,81.6,3.06,-1.42,,,,,,,,,,,,,,,,,
2007-08,2.0,75.0,57.7,79.1,6.94,3.63,,,,,,,,,,,,,,,,,
2007-09,3.0,67.2,49.4,72.8,3.3,-0.67,,,,,,,,,,,,,,,,,
2007-10,1.0,59.4,43.0,62.2,4.85,3.15,,,,,,,,,,,,,,,,,
2007-11,0.0,42.9,24.6,40.9,0.31,-1.52,,,,,,,,,,,,,,,,,
2007-12,0.0,37.4,9.0,25.2,2.61,3.01,,,,,,,,,,,,,,,,,
2008-01,0.0,30.8,6.1,23.2,1.32,0.7,,,,,,,,,,,,,,,,,
2008-02,0.0,34.6,2.8,23.7,1.61,1.35,,,,,,,,,,,,,,,,,
2008-03,0.0,42.1,14.6,36.1,1.1,-1.03,,,,,,,,,,,,,,,,,
2008-04,0.0,54.4,32.6,53.2,5.19,4.35,,,,,,,,,,,,,,,,,
2008-05,0.0,57.1,39.2,64.8,3.11,0.04,,,,,,,,,,,,,,,,,
2008-06,0.0,69.7,53.6,75.3,6.19,2.93,,,,,,,,,,,,,,,,,
2008-07,0.0,70.6,57.4,80.6,3.97,0.76,,,,,,,,,,,,,,,,,
2008-08,2.0,68.7,53.8,79.2,1.67,-2.96,,,,,,,,,,,,,,,,,
2008-09,2.0,66.5,49.7,71.4,2.67,-1.84,,,,,,,,,,,,,,,,,
2008-10,0.0,51.8,36.3,57.1,2.12,-0.83,,,,,,,,,,,,,,,,,
2008-11,0.0,40.0,25.3,41.3,1.28,-2.03,,,,,,,,,,,,,,,,,
2008-12,0.0,35.2,2.2,23.2,2.49,1.33,,,,,,,,,,,,,,,,,
2009-01,0.0,27.2,-4.6,16.9,0.63,-0.66,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-02,0.0,34.0,10.1,30.6,1.1,0.31,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-03,0.0,44.0,19.4,40.8,2.17,0.95,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-04,0.0,52.2,31.6,54.4,3.08,0.76,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-05,0.0,61.2,43.0,67.2,2.88,-0.91,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-06,0.0,68.4,52.4,74.7,3.29,-1.01,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-07,0.0,67.8,52.5,74.8,2.17,-1.39,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-08,1.0,71.3,54.0,75.7,4.79,1.36,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-09,0.0,64.3,49.1,73.7,1.15,-3.52,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-10,0.0,51.3,34.7,49.7,5.36,4.71,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-11,0.0,46.9,31.0,49.1,0.85,-1.58,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2009-12,0.0,32.3,11.0,25.6,2.29,2.4,675494.0,840590.0,949862.0,314064.0,644813.0,803296.0,946765.0,424536.0,5599420.0,2780010.0,2819410.0,4911907.0,332660.0,48025.0,115480.0,1339.0,2246512.0
2010-01,0.0,27.7,7.4,22.9,0.89,-0.15,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-02,0.0,27.2,10.2,29.8,0.57,-0.76,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-03,0.0,43.4,25.5,49.4,0.73,-2.71,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-04,0.0,55.6,36.9,63.0,2.34,-1.93,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-05,0.0,63.4,45.5,69.8,3.15,-0.99,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-06,0.0,71.9,55.1,75.0,7.12,4.05,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-07,0.0,73.8,61.3,81.5,7.5,5.87,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-08,0.0,73.3,60.3,81.3,4.64,0.99,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-09,0.0,65.6,46.4,67.3,6.31,3.97,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-10,0.0,54.2,36.9,62.0,2.34,0.36,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-11,0.0,43.2,26.2,43.5,1.71,0.36,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2010-12,0.0,25.3,9.5,24.4,1.72,1.31,687439.0,823685.0,960296.0,324488.0,656154.0,793429.0,962076.0,430380.0,5637947.0,2795908.0,2842039.0,4914551.0,348662.0,49189.0,122442.0,1553.0,2274611.0
2011-01,0.0,27.1,4.4,20.1,0.91,-0.11,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-02,0.0,36.8,9.2,27.7,1.13,0.38,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-03,0.0,42.6,18.0,38.0,2.38,1.34,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-04,0.0,55.0,32.0,51.4,3.71,2.08,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-05,0.0,62.0,43.2,64.7,3.05,-0.44,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-06,0.0,69.5,53.4,75.2,4.22,0.21,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-07,0.0,74.9,62.3,84.1,4.61,1.08,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-08,1.0,71.6,56.8,79.7,3.04,-1.29,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-09,1.0,65.1,46.7,67.8,3.08,-0.71,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-10,0.0,52.2,38.4,61.2,1.51,-1.79,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-11,0.0,46.7,28.5,44.8,1.95,-1.19,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2011-12,0.0,38.5,18.1,33.3,1.45,-0.11,685008.0,823449.0,970850.0,331437.0,653473.0,794096.0,970990.0,435590.0,5664893.0,2810744.0,2854149.0,4941085.0,352620.0,48741.0,125630.0,1503.0,2279738.0
2012-01,0.0,34.9,11.8,29.8,1.02,0.11,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-02,0.0,37.7,18.0,35.1,1.29,0.7,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-03,0.0,52.6,35.1,56.1,2.0,-2.0,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-04,0.0,51.7,33.3,56.8,2.68,-0.35,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-05,0.0,65.8,46.9,72.2,4.81,1.14,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-06,1.0,67.5,54.6,79.7,3.34,-1.49,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-07,2.0,75.3,62.5,87.2,3.19,-1.64,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-08,21.0,70.8,54.6,79.6,2.34,-2.85,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-09,20.0,63.9,44.1,71.3,1.5,-3.32,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-10,0.0,52.9,34.4,55.3,3.78,1.48,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-11,0.0,39.5,25.5,43.3,1.11,-2.28,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2012-12,0.0,39.2,17.9,32.3,1.74,-0.12,682512.0,823455.0,975525.0,340779.0,651264.0,794731.0,976070.0,442883.0,5687219.0,2822271.0,2864948.0,4961852.0,353470.0,49289.0,129550.0,1302.0,2286339.0
2013-01,0.0,33.9,7.5,26.0,1.69,1.19,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-02,0.0,32.3,7.8,26.2,1.63,1.39,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-03,0.0,36.4,14.1,33.7,1.93,0.51,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-04,0.0,52.9,28.8,46.8,4.85,4.78,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-05,0.0,60.5,43.3,67.0,5.37,2.86,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-06,0.0,69.2,53.5,74.3,6.21,3.05,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-07,3.0,72.4,58.0,79.8,2.46,-1.57,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-08,7.0,69.2,55.5,79.6,2.77,-1.9,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-09,3.0,63.9,48.5,73.0,2.17,-2.55,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-10,4.0,54.7,36.8,56.6,3.54,1.2,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-11,0.0,39.9,22.6,39.0,2.33,0.27,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2013-12,0.0,36.0,3.2,20.7,1.58,1.04,678153.0,823667.0,979682.0,351404.0,646991.0,796551.0,979574.0,450849.0,5706871.0,2832906.0,2873965.0,4966900.0,355873.0,49343.0,132609.0,1305.0,2288332.0
2014-01,0.0,23.5,-4.2,16.2,1.13,0.33,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-02,0.0,30.9,-3.8,18.4,1.27,0.66,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-03,0.0,37.1,10.6,32.3,1.1,-1.03,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-04,0.0,53.1,29.2,50.2,5.04,4.73,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-05,0.0,61.7,43.8,66.7,3.8,0.45,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-06,0.0,70.0,55.7,77.0,6.71,3.32,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-07,0.0,69.6,55.1,76.6,2.51,-1.02,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-08,2.0,69.1,56.6,77.6,5.2,1.91,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-09,1.0,64.8,47.1,69.4,3.86,0.53,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-10,0.0,53.9,36.5,55.6,3.07,1.8,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-11,0.0,37.8,17.8,32.8,2.03,1.18,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
2014-12,0.0,37.9,18.2,30.0,1.36,0.62,673683.0,826567.0,978463.0,363337.0,642978.0,798694.0,980308.0,460662.0,5724692.0,2842050.0,2882642.0,4965198.0,357758.0,49563.0,137404.0,1303.0,2293250.0
