,XGBoost_weather,XGBoost_census,XGBoost_temporal
2016-10,0.9999824,0.5,1.1123215
2016-11,5.029539e-05,0.5,0.27751738
2016-12,5.029539e-05,0.5,0.2559239
2017-01,5.029539e-05,0.45384616,0.2559239
2017-02,5.029539e-05,0.45384616,0.2559239
2017-03,5.029539e-05,0.45384616,0.2559239
2017-04,5.029539e-05,0.45384616,0.2559239
2017-05,5.029539e-05,0.45384616,0.2559239
2017-06,5.029539e-05,0.45384616,0.46742186
2017-07,5.029539e-05,0.45384616,0.96232146
2017-08,5.029539e-05,0.45384616,0.61188775
2017-09,0.9999824,0.45384616,0.8024643
2017-10,1.9999579,0.45384616,1.6674405
2017-11,0.9999824,0.45384616,0.69
2017-12,5.029539e-05,0.45384616,0.3303451
2018-01,5.029539e-05,1.0538461,0.2559239
2018-02,5.029539e-05,1.0538461,0.2559239
2018-03,5.029539e-05,1.0538461,0.2559239
2018-04,5.029539e-05,1.0538461,0.2559239
2018-05,5.029539e-05,1.0538461,0.2559239
2018-06,5.029539e-05,1.0538461,0.46742186
2018-07,2.9999056,1.0538461,1.2471071
2018-08,6.999883,1.0538461,2.1102977
2018-09,4.999914,1.0538461,2.4491
2018-10,11.999802,1.0538461,3.398
2018-11,1.9999579,1.0538461,0.98
2018-12,0.9999824,1.0538461,0.7375
2019-01,5.029539e-05,0.4076923,0.2540391
2019-02,5.029539e-05,0.4076923,0.2559239
2019-03,5.029539e-05,0.4076923,0.2559239
2019-04,5.029539e-05,0.4076923,0.2559239
2019-05,5.029539e-05,0.4076923,0.2559239
2019-06,5.029539e-05,0.4076923,0.46742186
2019-07,0.9999824,0.4076923,0.61188775
2019-08,5.029539e-05,0.4076923,0.67303574
2019-09,5.029539e-05,0.4076923,0.57375
2019-10,0.9999824,0.4076923,0.7440306
2019-11,5.029539e-05,0.4076923,0.3225174
2019-12,5.029539e-05,0.4076923,0.2559239
2020-01,5.029539e-05,1.3769231,0.2559239
2020-02,5.029539e-05,1.3769231,0.2559239
2020-03,5.029539e-05,1.3769231,0.2559239
2020-04,0.9999824,1.3769231,0.2559239
2020-05,0.9999824,1.3769231,0.63875
2020-06,9.000693,1.3769231,3.1515718
2020-07,16.999813,1.3769231,6.9565625
2020-08,6.999883,1.3769231,2.8400002
2020-09,3.9999175,1.3769231,2.4491
2020-10,4.999914,1.3769231,1.6674405
2020-11,5.029539e-05,1.3769231,0.3225174
2020-12,5.029539e-05,1.3769231,0.2559239
2021-01,5.029539e-05,0.38,0.2559239
2021-02,5.029539e-05,0.38,0.2559239
2021-03,5.029539e-05,0.38,0.2559239
2021-04,5.029539e-05,0.38,0.2559239
2021-05,5.029539e-05,0.38,0.2559239
2021-06,5.029539e-05,0.38,0.32
2021-07,0.9999824,0.38,0.61188775
2021-08,2.9999056,0.38,0.67303574
2021-09,0.9999824,0.38,1.7051786
2021-10,5.029539e-05,0.38,0.8051786
2021-11,5.029539e-05,0.38,0.49496427
2021-12,5.029539e-05,0.38,0.2559239
2022-01,5.029539e-05,0.38,0.2559239
2022-02,5.029539e-05,0.38,0.2559239
2022-03,5.029539e-05,0.38,0.2559239
2022-04,5.029539e-05,0.38,0.2559239
2022-05,5.029539e-05,0.38,0.2559239
2022-06,5.029539e-05,0.38,0.46742186
2022-07,0.9999824,0.38,2.0123215
2022-08,1.9999579,0.38,0.67303574
2022-09,0.9999824,0.38,1.2227976
2022-10,1.9999579,0.38,1.6674405
2022-11,5.029539e-05,0.38,0.27751738
2022-12,5.029539e-05,0.38,0.2559239
2023-01,0.9999824,0.38,0.2559239
2023-02,0.9999824,0.38,0.63875
2023-03,0.9999824,0.38,0.42027172
2023-04,0.9999824,0.38,0.42027172
