,XGBoost_weather,XGBoost_census,XGBoost_temporal
2014-05,3.2844775e-05,0.836,0.07783625
2014-06,3.2844775e-05,0.836,0.06314519
2014-07,3.2844775e-05,0.836,1.23043
2014-08,7.000435,0.836,4.131468
2014-09,12.0012245,0.836,9.79089
2014-10,3.2844775e-05,0.836,0.124810174
2014-11,3.2844775e-05,0.836,0.07604763
2014-12,3.2844775e-05,0.836,0.058246784
2015-01,3.2844775e-05,0.63846153,0.058246784
2015-02,3.2844775e-05,0.63846153,0.081297316
2015-03,3.2844775e-05,0.63846153,0.13603656
2015-04,0.9999357,0.63846153,0.20853566
2015-05,3.2844775e-05,0.63846153,0.7933882
2015-06,3.2844775e-05,0.63846153,0.06314519
2015-07,1.9999516,0.63846153,1.3748946
2015-08,4.9997144,0.63846153,3.484835
2015-09,1.9999516,0.63846153,1.7526293
2015-10,1.9999516,0.63846153,1.606784
2015-11,3.2844775e-05,0.63846153,0.082959235
2015-12,3.2844775e-05,0.63846153,0.058246784
2016-01,3.2844775e-05,0.5,0.058246784
2016-02,3.2844775e-05,0.5,0.081297316
2016-03,3.2844775e-05,0.5,0.13603656
2016-04,3.2844775e-05,0.5,0.17877308
2016-05,3.2844775e-05,0.5,0.07783625
2016-06,3.2844775e-05,0.5,0.06314519
2016-07,0.9999357,0.5,0.448169
2016-08,1.9999516,0.5,2.6961484
2016-09,1.9999516,0.5,2.572775
2016-10,3.2844775e-05,0.5,0.056011736
2016-11,0.9999357,0.5,0.47164354
2016-12,3.2844775e-05,0.5,0.12790999
2017-01,3.2844775e-05,0.9714286,0.058246784
2017-02,3.2844775e-05,0.9714286,0.081297316
2017-03,0.9999357,0.9714286,0.13603656
2017-04,3.2844775e-05,0.9714286,0.26443684
2017-05,3.2844775e-05,0.9714286,0.07783625
2017-06,3.2844775e-05,0.9714286,0.06314519
2017-07,3.000126,0.9714286,1.23043
2017-08,12.99987,0.9714286,11.527392
2017-09,3.99905,0.9714286,4.43041
2017-10,1.9999516,0.9714286,1.606784
2017-11,3.2844775e-05,0.9714286,0.082959235
2017-12,3.2844775e-05,0.9714286,0.058246784
2018-01,3.2844775e-05,0.47692308,0.058246784
2018-02,3.2844775e-05,0.47692308,0.081297316
2018-03,3.2844775e-05,0.47692308,0.10627397
2018-04,3.2844775e-05,0.47692308,0.20853566
2018-05,3.2844775e-05,0.47692308,0.07783625
2018-06,3.2844775e-05,0.47692308,0.06314519
2018-07,3.2844775e-05,0.47692308,0.27983627
2018-08,1.9999516,0.47692308,2.648455
2018-09,2.9998636,0.47692308,2.9911952
2018-10,3.2844775e-05,0.47692308,0.056011736
2018-11,3.2844775e-05,0.47692308,0.07604763
2018-12,3.2844775e-05,0.47692308,0.058246784
2019-01,3.2844775e-05,0.9714286,0.058246784
2019-02,3.2844775e-05,0.9714286,0.081297316
2019-03,3.2844775e-05,0.9714286,0.13603656
2019-04,3.2844775e-05,0.9714286,0.20853566
2019-05,3.2844775e-05,0.9714286,0.07783625
2019-06,3.2844775e-05,0.9714286,0.06314519
2019-07,2.9998636,0.9714286,1.23043
2019-08,14.999935,0.9714286,11.527392
2019-09,10.998586,0.9714286,7.48343
2019-10,0.9999357,0.9714286,0.868928
2019-11,3.2844775e-05,0.9714286,0.082959235
2019-12,3.2844775e-05,0.9714286,0.058246784
2020-01,3.2844775e-05,0.52307695,0.058246784
2020-02,3.2844775e-05,0.52307695,0.081297316
2020-03,3.2844775e-05,0.52307695,0.13603656
2020-04,0.9999357,0.52307695,0.20853566
2020-05,1.9999516,0.52307695,0.7933882
2020-06,3.2844775e-05,0.52307695,0.23316257
2020-07,0.9999357,0.52307695,0.8722538
2020-08,0.9999357,0.52307695,1.0454441
2020-09,1.9999516,0.52307695,1.7134844
2020-10,3.2844775e-05,0.52307695,0.056011736
2020-11,3.2844775e-05,0.52307695,0.1924483
2020-12,3.2844775e-05,0.52307695,0.058246784
2021-01,3.2844775e-05,0.38,0.058246784
2021-02,3.2844775e-05,0.38,0.081297316
2021-03,3.2844775e-05,0.38,0.13603656
2021-04,3.2844775e-05,0.38,0.17877308
2021-05,3.2844775e-05,0.38,0.048073664
2021-06,3.2844775e-05,0.38,0.06314519
2021-07,0.9999357,0.38,1.23043
2021-08,7.000435,0.38,11.353388
2021-09,17.998821,0.38,11.06271
2021-10,5.0167136,0.38,4.9154363
2021-11,3.2844775e-05,0.38,0.07604763
2021-12,3.2844775e-05,0.38,0.058246784
2022-01,3.2844775e-05,0.38,0.058246784
2022-02,3.2844775e-05,0.38,0.081297316
2022-03,3.2844775e-05,0.38,0.13603656
2022-04,3.2844775e-05,0.38,0.20853566
2022-05,3.2844775e-05,0.38,0.07783625
2022-06,3.2844775e-05,0.38,0.06314519
2022-07,3.2844775e-05,0.38,1.23043
2022-08,1.9999516,0.38,2.648455
2022-09,2.9998636,0.38,1.9252173
2022-10,3.000126,0.38,0.2510572
2022-11,3.2844775e-05,0.38,0.07604763
2022-12,3.2844775e-05,0.38,0.058246784
2023-01,0.9999357,0.38,0.058246784
2023-02,1.9999516,0.38,0.15291002
2023-03,1.9999516,0.38,0.1784243
2023-04,1.9999516,0.38,0.1784243
