,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-11,0.0,46.3,28.4,41.1,5.78,0.08,800330.0,1015595.0,1105524.0,346039.0,760451.0,975696.0,1123124.0,434538.0,6561297.0,3267488.0,3293809.0,5199167.0,229885.0,95212.0,457771.0,35706.0,2577375.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,30.1,26.9,36.9,7.7,1.08,800330.0,1015595.0,1105524.0,346039.0,760451.0,975696.0,1123124.0,434538.0,6561297.0,3267488.0,3293809.0,5199167.0,229885.0,95212.0,457771.0,35706.0,2577375.0,0.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,-2.4492935982947064e-16,1.0
2011-01,0.0,32.1,26.4,37.9,6.53,0.4,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,40.9,23.6,38.6,4.09,-0.54,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,46.0,30.8,45.9,7.81,4.21,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,58.2,31.0,49.5,4.67,3.36,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,64.8,38.3,58.8,4.09,3.24,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2011-06,0.0,73.4,44.9,66.1,1.44,-0.27,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2011-07,0.0,77.8,48.5,73.5,1.06,0.98,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2011-08,0.0,74.9,51.1,78.6,0.2,-1.04,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2011-09,0.0,68.2,47.6,74.5,1.29,-1.38,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
2011-10,0.0,55.5,39.0,55.4,3.34,-0.63,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5
2011-11,0.0,49.4,27.5,43.1,6.1,0.16,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
2011-12,0.0,42.6,24.3,37.6,3.2,-3.55,803939.0,1031565.0,1119773.0,359421.0,765279.0,985831.0,1139180.0,447857.0,6652845.0,3314698.0,3338147.0,5256224.0,233549.0,94243.0,470798.0,37084.0,2602568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0
2012-01,0.0,38.9,23.9,37.5,6.35,0.25,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2012-02,0.0,41.8,27.7,41.4,4.76,-0.05,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2012-03,0.0,55.2,29.5,45.7,7.87,4.39,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2012-04,0.0,55.6,35.6,56.4,3.93,1.38,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2012-05,0.0,67.3,39.4,62.4,2.31,0.32,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2012-06,0.0,70.2,44.8,65.1,3.93,3.4,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2012-07,0.0,78.7,52.5,77.9,1.43,2.49,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2012-08,4.0,74.0,51.9,80.6,0.1,-0.37,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2012-09,0.0,66.9,45.5,73.9,0.16,-2.8,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,4.0,0.0,0.0,1.3333333333333333,4.0,0.0,-1.0,-1.8369701987210297e-16
2012-10,0.0,56.4,37.8,57.0,6.47,2.81,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,4.0,0.0,1.3333333333333333,-4.0,4.0,-0.8660254037844386,0.5
2012-11,0.0,42.7,33.3,44.7,7.31,1.23,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,-4.0,-0.5000000000000004,0.8660254037844384
2012-12,0.0,42.9,27.9,37.2,8.25,1.6,807520.0,1045055.0,1132804.0,374667.0,768383.0,997433.0,1150299.0,462553.0,6738714.0,3360046.0,3378668.0,5304864.0,238255.0,93416.0,484047.0,39246.0,2619995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0
2013-01,0.0,38.5,23.6,34.6,3.97,-1.85,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2013-02,0.0,36.8,28.4,42.5,2.76,-2.31,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2013-03,0.0,40.1,30.8,49.5,3.75,-0.92,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2013-04,0.0,56.0,34.7,54.8,4.23,2.01,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2013-05,0.0,62.5,41.9,65.0,3.01,0.95,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2013-06,0.0,72.2,47.6,69.8,2.26,0.59,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2013-07,0.0,75.6,52.9,81.4,0.16,-0.48,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2013-08,0.0,71.8,53.7,78.6,1.6,0.23,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2013-09,0.0,66.3,49.4,69.9,5.6,4.93,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
2013-10,0.0,57.6,35.6,56.6,1.37,-1.57,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5
2013-11,0.0,43.7,29.8,43.6,4.03,-1.79,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
2013-12,0.0,40.3,21.8,34.7,2.94,-3.81,811343.0,1058154.0,1140665.0,391377.0,773557.0,1006641.0,1157900.0,479942.0,6819579.0,3401539.0,3418040.0,5350938.0,245041.0,94194.0,498941.0,40695.0,2629126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0
2014-01,0.0,29.4,28.3,39.9,4.42,-1.6,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2014-02,0.0,37.0,23.4,36.3,6.28,1.85,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2014-03,0.0,40.7,31.2,49.0,7.78,3.95,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2014-04,0.0,55.0,35.4,56.3,3.78,1.2,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2014-05,0.0,65.2,42.4,66.2,2.44,0.0,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2014-06,2.0,72.5,46.9,69.8,1.73,-0.25,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2014-07,1.0,73.4,54.8,82.4,0.77,-0.52,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,-0.5000000000000001,-0.8660254037844386
2014-08,2.0,71.3,54.6,80.0,1.47,-0.09,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,1.0,2.0,0.0,1.0,-1.0,2.0,-0.8660254037844384,-0.5000000000000004
2014-09,1.0,68.1,47.7,72.0,1.79,-0.62,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,2.0,1.0,2.0,1.6666666666666667,1.0,-1.0,-1.0,-1.8369701987210297e-16
2014-10,0.0,57.8,43.0,60.7,6.01,1.75,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,1.0,2.0,1.0,1.3333333333333333,-1.0,1.0,-0.8660254037844386,0.5
2014-11,1.0,42.1,28.9,43.7,6.1,0.25,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,0.0,1.0,2.0,1.0,-1.0,-1.0,-0.5000000000000004,0.8660254037844384
2014-12,0.0,40.8,28.7,39.6,6.23,-0.61,814436.0,1072432.0,1146964.0,409676.0,775759.0,1019754.0,1161287.0,498815.0,6899123.0,3443508.0,3455615.0,5392302.0,250484.0,95117.0,518072.0,42608.0,2645396.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,-1.0,-2.4492935982947064e-16,1.0
2015-01,0.0,33.8,29.6,40.6,4.96,-1.2,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,0.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,0.49999999999999994,0.8660254037844387
2015-02,0.0,28.9,33.1,48.3,4.3,-1.12,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.8660254037844386,0.5000000000000001
2015-03,0.0,44.2,34.6,55.0,4.32,-0.85,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2015-04,0.0,55.9,34.2,57.2,1.82,-1.52,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2015-05,0.0,67.1,44.5,67.6,1.51,-1.6,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2015-06,1.0,73.7,51.8,79.2,0.47,-3.35,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2015-07,3.0,75.3,55.0,82.2,0.42,-3.79,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.5000000000000001,-0.8660254037844386
2015-08,1.0,73.2,53.2,80.1,1.33,-1.07,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,2.0,3.0,1.0,0.0,1.3333333333333333,2.0,1.0,-0.8660254037844384,-0.5000000000000004
2015-09,2.0,69.3,44.5,67.9,1.5,-0.8,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,1.0,1.0,3.0,1.0,1.6666666666666667,-2.0,2.0,-1.0,-1.8369701987210297e-16
2015-10,0.0,56.3,42.6,62.2,4.18,-0.5,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,0.0,2.0,1.0,3.0,2.0,1.0,-2.0,-0.8660254037844386,0.5
2015-11,1.0,51.1,28.9,43.1,7.02,0.93,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,1.0,0.0,2.0,1.0,1.0,-2.0,1.0,-0.5000000000000004,0.8660254037844384
2015-12,0.0,49.6,27.2,37.0,11.42,4.89,817336.0,1090388.0,1150703.0,429298.0,779240.0,1032112.0,1167369.0,519018.0,6985464.0,3487725.0,3497739.0,5434177.0,253224.0,93266.0,535501.0,44159.0,2668912.0,0.0,1.0,0.0,2.0,1.0,1.0,-2.0,-2.4492935982947064e-16,1.0
2016-01,0.0,33.1,28.1,37.9,6.82,0.59,820830.0,1101751.0,1156155.0,450695.0,783765.0,1047297.0,1170506.0,542147.0,7073146.0,3529431.0,3543715.0,5470566.0,256990.0,94026.0,552032.0,44870.0,2696606.0,0.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,0.49999999999999994,0.8660254037844387
2016-02,0.0,38.4,31.8,46.5,5.08,-0.14,820830.0,1101751.0,1156155.0,450695.0,783765.0,1047297.0,1170506.0,542147.0,7073146.0,3529431.0,3543715.0,5470566.0,256990.0,94026.0,552032.0,44870.0,2696606.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.8660254037844386,0.5000000000000001
2016-03,0.0,51.8,33.2,50.4,6.99,2.77,820830.0,1101751.0,1156155.0,450695.0,783765.0,1047297.0,1170506.0,542147.0,7073146.0,3529431.0,3543715.0,5470566.0,256990.0,94026.0,552032.0,44870.0,2696606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2016-04,0.0,55.1,39.8,63.3,1.6,-2.79,820830.0,1101751.0,1156155.0,450695.0,783765.0,1047297.0,1170506.0,542147.0,7073146.0,3529431.0,3543715.0,5470566.0,256990.0,94026.0,552032.0,44870.0,2696606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2016-05,0.0,61.9,43.8,66.4,1.54,-1.68,820830.0,1101751.0,1156155.0,450695.0,783765.0,1047297.0,1170506.0,542147.0,7073146.0,3529431.0,3543715.0,5470566.0,256990.0,94026.0,552032.0,44870.0,2696606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2016-06,0.0,71.8,47.6,72.2,1.83,-0.93,820830.0,1101751.0,1156155.0,450695.0,783765.0,1047297.0,1170506.0,542147.0,7073146.0,3529431.0,3543715.0,5470566.0,256990.0,94026.0,552032.0,44870.0,2696606.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2016-07,1.0,77.3,51.8,75.5,1.16,-0.76,820830.0,1101751.0,1156155.0,450695.0,783765.0,1047297.0,1170506.0,542147.0,7073146.0,3529431.0,3543715.0,5470566.0,256990.0,94026.0,552032.0,44870.0,2696606.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2016-08,6.0,77.0,52.0,79.7,0.36,-1.81,820830.0,1101751.0,1156155.0,450695.0,783765.0,1047297.0,1170506.0,542147.0,7073146.0,3529431.0,3543715.0,5470566.0,256990.0,94026.0,552032.0,44870.0,2696606.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
