,XGBoost_weather,XGBoost_census,XGBoost_temporal
2014-01,0.17339152,0.52307695,0.35189873
2014-02,0.17339152,0.52307695,0.35189873
2014-03,0.17339152,0.52307695,0.35189873
2014-04,0.17339152,0.52307695,0.35189873
2014-05,0.17339152,0.52307695,0.35189873
2014-06,1.4828126,0.52307695,0.425
2014-07,0.8076634,0.52307695,0.575
2014-08,1.4828126,0.52307695,0.675
2014-09,0.8076634,0.52307695,0.575
2014-10,0.17339152,0.52307695,0.39090908
2014-11,0.8076634,0.52307695,0.5
2014-12,0.17339152,0.52307695,0.35189873
2015-01,0.17339152,0.548,0.35189873
2015-02,0.17339152,0.548,0.35189873
2015-03,0.17339152,0.548,0.35189873
2015-04,0.17339152,0.548,0.35189873
2015-05,0.17339152,0.548,0.35189873
2015-06,0.8076634,0.548,0.575
2015-07,2.1237376,0.548,1.5875001
2015-08,0.8076634,0.548,0.6875
2015-09,1.4828126,0.548,0.6875
2015-10,0.17339152,0.548,0.425
2015-11,0.8076634,0.548,0.575
2015-12,0.17339152,0.548,0.375
2016-01,0.17339152,0.548,0.35189873
2016-02,0.17339152,0.548,0.35189873
2016-03,0.17339152,0.548,0.35189873
2016-04,0.17339152,0.548,0.35189873
2016-05,0.17339152,0.548,0.35189873
2016-06,0.17339152,0.548,0.38
2016-07,0.8076634,0.548,0.525
2016-08,3.2996001,0.548,1.5875001
2016-09,0.8076634,0.548,0.6875
2016-10,0.17339152,0.548,0.39090908
2016-11,0.17339152,0.548,0.38
2016-12,0.17339152,0.548,0.35189873
2017-01,0.17339152,0.5923077,0.35189873
2017-02,0.17339152,0.5923077,0.35189873
2017-03,0.17339152,0.5923077,0.35189873
2017-04,0.17339152,0.5923077,0.35189873
2017-05,0.17339152,0.5923077,0.35189873
2017-06,0.17339152,0.5923077,0.425
2017-07,0.17339152,0.5923077,0.38
2017-08,1.2687376,0.5923077,0.525
2017-09,3.2996001,0.5923077,1.5875001
2017-10,0.8076634,0.5923077,0.575
2017-11,0.17339152,0.5923077,0.5
2017-12,0.17339152,0.5923077,0.375
2018-01,0.17339152,0.416,0.35189873
2018-02,0.17339152,0.416,0.35189873
2018-03,0.17339152,0.416,0.35189873
2018-04,0.17339152,0.416,0.35189873
2018-05,0.17339152,0.416,0.35189873
2018-06,0.17339152,0.416,0.425
2018-07,0.17339152,0.416,0.35189873
2018-08,0.17339152,0.416,0.425
2018-09,1.4828126,0.416,0.5375
2018-10,0.17339152,0.416,0.425
2018-11,0.17339152,0.416,0.35189873
2018-12,0.17339152,0.416,0.375
2019-01,0.17339152,0.416,0.35189873
2019-02,0.17339152,0.416,0.35189873
2019-03,0.17339152,0.416,0.35189873
2019-04,0.17339152,0.416,0.35189873
2019-05,0.17339152,0.416,0.35189873
2019-06,0.17339152,0.416,0.425
2019-07,0.17339152,0.416,0.35189873
2019-08,0.17339152,0.416,0.675
2019-09,1.4828126,0.416,0.875
2019-10,0.17339152,0.416,0.39090908
2019-11,0.17339152,0.416,0.35189873
2019-12,0.17339152,0.416,0.375
2020-01,0.17339152,0.35882354,0.35189873
2020-02,0.17339152,0.35882354,0.35189873
2020-03,0.17339152,0.35882354,0.35189873
2020-04,0.17339152,0.35882354,0.35189873
2020-05,0.17339152,0.35882354,0.35189873
2020-06,0.17339152,0.35882354,0.425
2020-07,0.17339152,0.35882354,0.35189873
2020-08,0.17339152,0.35882354,0.675
2020-09,0.17339152,0.35882354,0.5375
2020-10,0.17339152,0.35882354,0.39090908
2020-11,0.17339152,0.35882354,0.35189873
2020-12,0.17339152,0.35882354,0.35189873
2021-01,0.17339152,0.35882354,0.35189873
2021-02,0.17339152,0.35882354,0.35189873
2021-03,0.17339152,0.35882354,0.35189873
2021-04,0.17339152,0.35882354,0.35189873
2021-05,0.17339152,0.35882354,0.35189873
2021-06,0.17339152,0.35882354,0.425
2021-07,0.17339152,0.35882354,0.35189873
2021-08,2.6496,0.35882354,0.675
2021-09,0.17339152,0.35882354,0.39090908
2021-10,0.8076634,0.35882354,0.39090908
2021-11,0.17339152,0.35882354,0.375
2021-12,0.17339152,0.35882354,0.35189873
2022-01,0.17339152,0.35882354,0.35189873
2022-02,0.17339152,0.35882354,0.35189873
2022-03,0.17339152,0.35882354,0.35189873
2022-04,0.17339152,0.35882354,0.35189873
2022-05,0.17339152,0.35882354,0.35189873
2022-06,0.17339152,0.35882354,0.425
2022-07,0.8076634,0.35882354,0.35189873
2022-08,0.17339152,0.35882354,1.5875001
2022-09,3.2996001,0.35882354,0.39090908
2022-10,0.17339152,0.35882354,0.425
2022-11,0.17339152,0.35882354,0.35189873
2022-12,0.17339152,0.35882354,0.375
2023-01,0.17339152,0.35882354,0.35189873
2023-02,0.8076634,0.35882354,0.35189873
2023-03,0.8076634,0.35882354,0.35189873
2023-04,0.8076634,0.35882354,0.35189873
